t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1714313238678654054,3.59387,-0.88593,-0.486704,0.231959,3.72639,0.22002,-0.0570537,Three,0.948224,-0.295068,-0.117502,0.300932,0.95299,0.0353508,0.101548,-0.0688806,0.992443
1714313238685598872,3.59361,-0.885941,-0.486577,0.229425,3.72613,0.220001,-0.0570497,Three,0.948221,-0.295086,-0.117478,0.300949,0.952985,0.0353586,0.101521,-0.0688826,0.992446
1714313238692219132,3.59361,-0.885944,-0.486541,0.229334,3.72612,0.220001,-0.0570496,Three,0.948222,-0.295087,-0.117468,0.300948,0.952985,0.0353488,0.101514,-0.0688702,0.992447
1714313238699040197,3.59459,-0.8862,-0.486909,0.243727,3.72717,0.220078,-0.0573362,Three,0.94822,-0.295097,-0.117458,0.300958,0.952982,0.0353422,0.101506,-0.0688619,0.992449
1714313238705837463,3.59368,-0.886078,-0.486425,0.230169,3.72621,0.220007,-0.0570509,Three,0.948217,-0.295117,-0.117434,0.300977,0.952976,0.0353506,0.101479,-0.0688648,0.992451
1714313238712640737,3.59373,-0.886122,-0.486379,0.230731,3.72626,0.220011,-0.0570517,Three,0.948216,-0.295126,-0.11742,0.300986,0.952973,0.0353624,0.101462,-0.0688729,0.992453
1714313238719595478,3.59462,-0.886318,-0.486142,0.240609,3.72713,0.220075,-0.0567945,Three,0.94822,-0.295121,-0.117398,0.300979,0.952975,0.0353651,0.101441,-0.0688683,0.992455
1714313238726597742,3.5936,-0.88605,-0.486195,0.229123,3.72609,0.219999,-0.0570492,Three,0.948224,-0.295117,-0.117377,0.300975,0.952976,0.0353747,0.101418,-0.0688707,0.992457
1714313238733545687,3.59349,-0.885959,-0.486073,0.227769,3.72595,0.219989,-0.0570469,Three,0.948232,-0.295101,-0.117349,0.300956,0.952982,0.0353624,0.101396,-0.0688485,0.992461
1714313238739528363,3.5937,-0.885976,-0.486029,0.229578,3.72615,0.220003,-0.05705,Three,0.948237,-0.295094,-0.11733,0.300947,0.952985,0.0353629,0.101378,-0.0688425,0.992463
1714313238745381968,3.59376,-0.885981,-0.486017,0.230197,3.72621,0.220007,-0.057051,Three,0.948238,-0.295091,-0.117325,0.300944,0.952986,0.0353637,0.101373,-0.0688414,0.992464
1714313238751273941,3.59469,-0.886221,-0.486316,0.244117,3.72719,0.220079,-0.0573365,Three,0.948239,-0.295101,-0.117297,0.30095,0.952985,0.0353378,0.101354,-0.0688092,0.992468
1714313238757277533,3.59368,-0.88609,-0.485875,0.229564,3.72614,0.220002,-0.0570499,Three,0.948233,-0.295124,-0.117287,0.300971,0.952978,0.0353369,0.101343,-0.0688077,0.992469
1714313238763187230,3.59339,-0.88601,-0.485782,0.226802,3.72583,0.21998,-0.0570452,Three,0.948235,-0.295121,-0.117275,0.300971,0.952977,0.035368,0.101322,-0.0688336,0.992469
1714313238769061275,3.59366,-0.886088,-0.485751,0.229185,3.7261,0.219999,-0.0570493,Three,0.948236,-0.295126,-0.117256,0.300973,0.952977,0.0353567,0.101308,-0.0688176,0.992472
1714313238775398638,3.5935,-0.886022,-0.485757,0.227699,3.72594,0.219988,-0.0570468,Three,0.948238,-0.295118,-0.117263,0.300965,0.95298,0.0353492,0.101317,-0.0688116,0.992472
1714313238781384914,3.59366,-0.885986,-0.485877,0.229093,3.72609,0.219999,-0.0570492,Three,0.94824,-0.295099,-0.11729,0.300947,0.952986,0.0353414,0.101346,-0.0688102,0.992469
1714313238787538805,3.59371,-0.885981,-0.485942,0.229657,3.72615,0.220003,-0.0570501,Three,0.94824,-0.295094,-0.117305,0.300943,0.952987,0.035333,0.101363,-0.0688062,0.992467
1714313238794658143,3.59375,-0.886025,-0.485879,0.229989,3.72619,0.220005,-0.0570506,Three,0.948239,-0.295104,-0.117286,0.300951,0.952985,0.035332,0.101346,-0.0688006,0.992469
1714313238801661834,3.59367,-0.885982,-0.485838,0.229182,3.7261,0.219999,-0.0570493,Three,0.948242,-0.295097,-0.117279,0.300944,0.952987,0.0353333,0.101338,-0.0687989,0.99247
1714313238808650526,3.59365,-0.885998,-0.485885,0.229082,3.72609,0.219999,-0.0570491,Three,0.948239,-0.295103,-0.117293,0.300952,0.952984,0.0353525,0.101345,-0.068822,0.992468
1714313238815524925,3.59362,-0.886015,-0.485844,0.228768,3.72605,0.219996,-0.0570486,Three,0.948238,-0.295109,-0.117283,0.300958,0.952982,0.0353534,0.101335,-0.0688207,0.992469
1714313238823004698,3.59377,-0.886029,-0.485959,0.230323,3.72622,0.220008,-0.057051,Three,0.948237,-0.295103,-0.117307,0.300952,0.952984,0.0353377,0.101364,-0.0688124,0.992467
1714313238830624764,3.59392,-0.886014,-0.486049,0.231846,3.72637,0.220019,-0.0570534,Three,0.948238,-0.29509,-0.117327,0.300943,0.952987,0.0353539,0.101379,-0.0688326,0.992464
1714313238837777904,3.59378,-0.885971,-0.48606,0.23043,3.72623,0.220008,-0.0570512,Three,0.948238,-0.295088,-0.117336,0.300942,0.952986,0.0353693,0.101383,-0.0688498,0.992462
1714313238844629779,3.59384,-0.885943,-0.486143,0.231069,3.7263,0.220013,-0.0570522,Three,0.948239,-0.295076,-0.117356,0.300932,0.952989,0.0353715,0.101402,-0.0688568,0.99246
1714313238851380019,3.59377,-0.885914,-0.486119,0.230316,3.72622,0.220008,-0.0570511,Three,0.948241,-0.295073,-0.117352,0.300928,0.952991,0.0353673,0.101399,-0.0688512,0.99246
1714313238859383290,3.59393,-0.886025,-0.486165,0.23215,3.7264,0.220021,-0.0570538,Three,0.948235,-0.295092,-0.117355,0.300942,0.952988,0.0353221,0.101415,-0.0688109,0.992462
1714313238866376285,3.59483,-0.886225,-0.486688,0.24802,3.72737,0.220095,-0.0573393,Three,0.94823,-0.295092,-0.117389,0.300944,0.952988,0.0353063,0.101451,-0.0688058,0.992458
1714313238873023882,3.59414,-0.886137,-0.486385,0.235198,3.72666,0.22004,-0.0570578,Three,0.948224,-0.295105,-0.117404,0.300957,0.952984,0.0352956,0.101468,-0.0688016,0.992457
1714313238879438206,3.59405,-0.886156,-0.486387,0.23412,3.72658,0.220034,-0.0570565,Three,0.948221,-0.295115,-0.117406,0.300965,0.952983,0.0352747,0.101476,-0.0687832,0.992457
1714313238886492066,3.59408,-0.886214,-0.486389,0.234661,3.72662,0.220037,-0.0570572,Three,0.948217,-0.295128,-0.117405,0.300977,0.952979,0.0352715,0.101475,-0.0687812,0.992458
1714313238893294112,3.59405,-0.886297,-0.486415,0.234689,3.72662,0.220037,-0.0570571,Three,0.948209,-0.29515,-0.117411,0.300999,0.952972,0.0352628,0.101482,-0.0687772,0.992457
1714313238900136986,3.59383,-0.886215,-0.486448,0.232032,3.72638,0.220019,-0.0570536,Three,0.94821,-0.295142,-0.117428,0.300992,0.952974,0.035264,0.101498,-0.0687828,0.992455
1714313238907587753,3.59387,-0.886202,-0.486472,0.232545,3.72643,0.220023,-0.0570542,Three,0.948211,-0.295136,-0.117434,0.300988,0.952975,0.0352777,0.1015,-0.068797,0.992454
1714313238914756438,3.59364,-0.886138,-0.486287,0.254798,3.72616,0.220068,-0.0569192,Three,0.948208,-0.295149,-0.117429,0.300999,0.952972,0.035268,0.101497,-0.0687874,0.992455
1714313238922384658,3.60166,-0.888351,-0.487478,0.294648,3.73456,0.220343,-0.0570488,Three,0.948205,-0.29515,-0.117451,0.301,0.952972,0.0352508,0.101523,-0.0687777,0.992453
1714313238929183314,3.59094,-0.886115,-0.486048,0.275159,3.72357,0.219406,-0.0568792,Three,0.948196,-0.295178,-0.117449,0.301026,0.952965,0.0352321,0.101525,-0.0687621,0.992454
1714313238935709269,3.59199,-0.887022,-0.486338,0.22016,3.72486,0.218851,-0.0570303,Three,0.948197,-0.295179,-0.11744,0.301027,0.952965,0.0352335,0.101516,-0.068761,0.992455
1714313238941428113,3.60535,-0.890421,-0.488305,0.271455,3.73877,0.219497,-0.0573854,Three,0.948202,-0.295161,-0.117442,0.30101,0.95297,0.0352352,0.101518,-0.0687611,0.992455
1714313238947212012,3.59357,-0.888414,-0.486487,0.24627,3.72679,0.217966,-0.0569288,Three,0.948199,-0.295172,-0.117439,0.301022,0.952966,0.0352494,0.101511,-0.0687752,0.992454
1714313238952890680,3.59332,-0.888382,-0.486627,0.235849,3.72656,0.217905,-0.0570561,Three,0.948199,-0.295169,-0.11745,0.301019,0.952966,0.0352533,0.10152,-0.0687819,0.992453
1714313238958544869,3.58972,-0.887956,-0.486041,0.278775,3.72295,0.217247,-0.0568696,Three,0.948199,-0.295168,-0.117448,0.301016,0.952968,0.0352324,0.101525,-0.0687613,0.992454
1714313238964391530,3.5905,-0.889216,-0.48619,0.27174,3.72408,0.216241,-0.0568868,Three,0.948203,-0.29516,-0.117438,0.301007,0.952971,0.0352237,0.101519,-0.068749,0.992455
1714313238970242627,3.59287,-0.890441,-0.486653,0.240148,3.72674,0.215792,-0.0570588,Three,0.948202,-0.295166,-0.117428,0.301011,0.95297,0.0352156,0.101511,-0.0687387,0.992457
1714313238976287703,3.58697,-0.889477,-0.485472,0.292005,3.72072,0.215004,-0.0565739,Three,0.948201,-0.295173,-0.117422,0.301018,0.952968,0.0352097,0.101507,-0.068732,0.992458
1714313238981993327,3.58986,-0.891269,-0.486256,0.271517,3.72409,0.214114,-0.0568869,Three,0.948202,-0.295166,-0.117435,0.301012,0.95297,0.0352131,0.101518,-0.0687384,0.992456
1714313238987652288,3.58962,-0.891901,-0.486126,0.21666,3.72403,0.213481,-0.0567464,Three,0.948199,-0.295175,-0.117434,0.301022,0.952967,0.0352207,0.101514,-0.0687464,0.992456
1714313238993518920,3.57729,-0.889579,-0.484465,0.2535,3.71145,0.212042,-0.056692,Three,0.948204,-0.295179,-0.117385,0.301023,0.952966,0.0352276,0.101466,-0.0687386,0.992461
1714313238999266736,3.59029,-0.894164,-0.486025,0.261797,3.72532,0.21151,-0.0566442,Three,0.948206,-0.295174,-0.117374,0.301017,0.952968,0.0352209,0.101458,-0.0687283,0.992463
1714313239004937776,3.56111,-0.887979,-0.482158,0.268692,3.69537,0.208762,-0.056184,Three,0.948206,-0.295176,-0.117376,0.301017,0.952969,0.0352083,0.101463,-0.0687169,0.992463
1714313239011631332,3.57595,-0.8931,-0.484242,0.255575,3.71119,0.208316,-0.056427,Three,0.948203,-0.295187,-0.117368,0.301027,0.952965,0.0352069,0.101455,-0.0687142,0.992464
1714313239019306489,3.58958,-0.898484,-0.486245,0.253629,3.72594,0.207279,-0.0566534,Three,0.948198,-0.295202,-0.117371,0.301043,0.95296,0.0352085,0.101456,-0.0687183,0.992464
1714313239026312566,3.57434,-0.896573,-0.484437,0.260451,3.71071,0.204585,-0.0564194,Three,0.948194,-0.295202,-0.117402,0.301046,0.952959,0.0352121,0.101485,-0.0687314,0.99246
1714313239033013942,3.57458,-0.898833,-0.484749,0.245098,3.71165,0.202498,-0.0564336,Three,0.948191,-0.295202,-0.117434,0.301048,0.952958,0.0352224,0.101512,-0.0687508,0.992456
1714313239040261420,3.57404,-0.900998,-0.484801,0.234681,3.71177,0.200372,-0.0564353,Three,0.948184,-0.295229,-0.117422,0.301072,0.952951,0.0351998,0.101506,-0.0687284,0.992458
1714313239047021944,3.55945,-0.899243,-0.482807,0.23236,3.69719,0.197734,-0.0562112,Three,0.948187,-0.295234,-0.117381,0.301075,0.95295,0.035202,0.101465,-0.0687187,0.992463
1714313239054078702,3.57256,-0.90502,-0.484713,0.230844,3.71154,0.196115,-0.0564315,Three,0.948188,-0.295237,-0.117367,0.301078,0.95295,0.0352046,0.101451,-0.068717,0.992464
1714313239061253817,3.55781,-0.903769,-0.482703,0.240951,3.69695,0.192979,-0.0559389,Three,0.948182,-0.295247,-0.117388,0.301087,0.952947,0.0351917,0.101474,-0.0687122,0.992462
1714313239068394818,3.54212,-0.90273,-0.481114,0.260762,3.68158,0.189304,-0.055971,Three,0.94818,-0.295246,-0.117402,0.301087,0.952947,0.0351859,0.10149,-0.0687109,0.992461
1714313239075700767,3.5412,-0.905275,-0.480937,0.213056,3.68143,0.186616,-0.0557014,Three,0.948179,-0.295249,-0.117406,0.30109,0.952946,0.035188,0.101492,-0.0687143,0.99246
1714313239089855465,3.53929,-0.911201,-0.481415,0.223358,3.68144,0.180316,-0.0559678,Three,0.948185,-0.295232,-0.117402,0.301069,0.952955,0.0351452,0.101502,-0.0686701,0.992462
1714313239097138762,3.53848,-0.913614,-0.481428,0.270873,3.68139,0.177716,-0.0558429,Three,0.948188,-0.295216,-0.117416,0.301055,0.952958,0.0351592,0.101513,-0.0686862,0.99246
1714313239104771622,3.53734,-0.91727,-0.481206,0.22646,3.68136,0.174008,-0.055433,Three,0.948177,-0.295245,-0.117433,0.301087,0.952947,0.0351808,0.101521,-0.0687152,0.992457
1714313239112380975,3.53616,-0.919679,-0.481313,0.268567,3.68095,0.171385,-0.0555689,Three,0.948176,-0.295255,-0.117414,0.301098,0.952944,0.0351959,0.101497,-0.068725,0.992459
1714313239119497552,3.54299,-0.924766,-0.48203,0.238938,3.68901,0.168541,-0.0553064,Three,0.94818,-0.295249,-0.117396,0.301093,0.952944,0.0352205,0.101473,-0.0687426,0.99246
1714313239126818093,3.53362,-0.925502,-0.481674,0.26816,3.68031,0.165049,-0.0558172,Three,0.948178,-0.295253,-0.117406,0.301098,0.952943,0.0352201,0.101482,-0.0687457,0.992459
1714313239133659239,3.53289,-0.928636,-0.481604,0.272689,3.68053,0.161909,-0.0555623,Three,0.948171,-0.295269,-0.117419,0.301114,0.952938,0.0352149,0.101495,-0.0687462,0.992458
1714313239140759306,3.54336,-0.934554,-0.482582,0.220251,3.69232,0.159482,-0.0550777,Three,0.948164,-0.295293,-0.117416,0.301138,0.95293,0.0352131,0.101491,-0.0687461,0.992458
1714313239147827109,3.52982,-0.933891,-0.480917,0.246869,3.67909,0.156042,-0.0548626,Three,0.948169,-0.29528,-0.11741,0.301124,0.952935,0.035209,0.101488,-0.068739,0.992459
1714313239154991957,3.54041,-0.940175,-0.482675,0.214765,3.6912,0.153101,-0.0550604,Three,0.948174,-0.295259,-0.117421,0.301106,0.952939,0.0352361,0.101491,-0.0687662,0.992457
1714313239162037892,3.52209,-0.937754,-0.480237,0.293514,3.67283,0.149958,-0.054659,Three,0.948176,-0.295253,-0.117423,0.301102,0.952941,0.0352447,0.101491,-0.0687745,0.992456
1714313239169108353,3.54524,-0.947301,-0.483514,0.234595,3.69798,0.147733,-0.0549033,Three,0.948174,-0.295257,-0.117424,0.301105,0.95294,0.0352354,0.101494,-0.0687661,0.992457
1714313239176387260,3.5326,-0.946937,-0.481931,0.216388,3.6857,0.14437,-0.054725,Three,0.948173,-0.29527,-0.117402,0.301118,0.952935,0.0352538,0.101467,-0.0687786,0.992459
1714313239183572949,3.54182,-0.952422,-0.482867,0.228427,3.69617,0.141928,-0.0543504,Three,0.94817,-0.295281,-0.117401,0.301131,0.95293,0.0352727,0.101459,-0.0687975,0.992458
1714313239190577836,3.55034,-0.957577,-0.484595,0.29582,3.70597,0.139512,-0.0548827,Three,0.948171,-0.29528,-0.117391,0.301129,0.952931,0.0352686,0.101451,-0.0687904,0.992459
1714313239197652754,3.54918,-0.959885,-0.484524,0.225482,3.70554,0.136983,-0.054736,Three,0.948169,-0.295284,-0.1174,0.301132,0.95293,0.0352608,0.101462,-0.0687861,0.992459
1714313239204467745,3.54068,-0.960079,-0.483289,0.200669,3.6974,0.134291,-0.054341,Three,0.948168,-0.295286,-0.117406,0.301136,0.952928,0.0352767,0.101462,-0.0688033,0.992457
1714313239211475128,3.55003,-0.965103,-0.484508,0.208068,3.70789,0.132299,-0.054279,Three,0.948167,-0.295292,-0.1174,0.301143,0.952926,0.0352888,0.101453,-0.0688139,0.992458
1714313239219125758,3.55185,-0.968151,-0.485141,0.199982,3.71058,0.129963,-0.0545567,Three,0.948164,-0.295304,-0.117389,0.301154,0.952922,0.0352843,0.101443,-0.0688075,0.992459
1714313239225371316,3.5566,-0.971103,-0.485462,0.204852,3.716,0.128583,-0.0541488,Three,0.948162,-0.295307,-0.1174,0.301158,0.952921,0.0352836,0.101454,-0.0688105,0.992458
1714313239232262010,3.55696,-0.97303,-0.485558,0.204158,3.71692,0.126876,-0.0541011,Three,0.948161,-0.295313,-0.117393,0.301163,0.95292,0.0352785,0.101448,-0.0688041,0.992459
1714313239238898109,3.56187,-0.9762,-0.486266,0.212764,3.72259,0.125357,-0.0541778,Three,0.94816,-0.295327,-0.117369,0.301175,0.952916,0.0352704,0.101427,-0.0687906,0.992462
1714313239245887836,3.56838,-0.979514,-0.487241,0.218885,3.72986,0.124139,-0.0543156,Three,0.94816,-0.295332,-0.117354,0.301177,0.952916,0.0352635,0.101414,-0.0687797,0.992464
1714313239253198572,3.56769,-0.98041,-0.486852,0.21643,3.72942,0.122993,-0.0540454,Three,0.948171,-0.295309,-0.117324,0.301152,0.952924,0.035261,0.101388,-0.0687658,0.992467
1714313239260357085,3.57548,-0.98398,-0.487934,0.226591,3.73799,0.121941,-0.0541717,Three,0.94817,-0.295321,-0.117301,0.301164,0.95292,0.0352708,0.101362,-0.0687696,0.99247
1714313239266725119,3.56856,-0.982981,-0.486997,0.213746,3.73102,0.120988,-0.0540751,Three,0.94816,-0.295359,-0.117286,0.3012,0.952909,0.0352615,0.101348,-0.06876,0.992472
1714313239273372419,3.58011,-0.987068,-0.488653,0.209956,3.74336,0.120552,-0.0542538,Three,0.948156,-0.295369,-0.117289,0.301207,0.952907,0.0352372,0.101358,-0.0687387,0.992472
1714313239279236172,3.57519,-0.98629,-0.488321,0.200753,3.73843,0.119821,-0.0544124,Three,0.948155,-0.295367,-0.117306,0.301207,0.952907,0.0352415,0.101373,-0.0687479,0.99247
1714313239285003232,3.57035,-0.985242,-0.487455,0.221479,3.73343,0.119373,-0.0541021,Three,0.948156,-0.295362,-0.11731,0.301204,0.952908,0.0352552,0.101372,-0.0687616,0.992469
1714313239290630837,3.56654,-0.9845,-0.486926,0.200275,3.72954,0.118978,-0.0540492,Three,0.948155,-0.295369,-0.117301,0.301211,0.952906,0.035251,0.101365,-0.0687557,0.992471
1714313239296251462,3.57011,-0.985588,-0.487395,0.202984,3.7333,0.118935,-0.0540921,Three,0.94816,-0.295353,-0.117296,0.301192,0.952912,0.0352382,0.101365,-0.0687402,0.992472
1714313239302083112,3.57311,-0.986477,-0.48807,0.21709,3.73649,0.118895,-0.0544166,Three,0.948167,-0.295334,-0.117289,0.301172,0.952919,0.035229,0.101363,-0.0687273,0.992473
1714313239308254289,3.57557,-0.987366,-0.488184,0.205462,3.73909,0.118836,-0.0541905,Three,0.948162,-0.295347,-0.117298,0.301184,0.952916,0.0352139,0.101374,-0.0687166,0.992472
1714313239314976603,3.58055,-0.988785,-0.489062,0.321589,3.74434,0.118981,-0.0543967,Three,0.948158,-0.295353,-0.117314,0.30119,0.952914,0.0352076,0.101391,-0.0687162,0.992471
1714313239321680633,3.58188,-0.98929,-0.489104,0.199452,3.74576,0.118784,-0.054273,Three,0.948168,-0.295324,-0.117312,0.301163,0.952922,0.0352232,0.101387,-0.0687275,0.99247
1714313239328456955,3.58008,-0.988831,-0.488845,0.197408,3.74389,0.118638,-0.0542396,Three,0.948172,-0.295311,-0.117309,0.301151,0.952925,0.0352326,0.101383,-0.0687344,0.99247
1714313239335398881,3.58074,-0.989138,-0.488918,0.199319,3.74462,0.118612,-0.0542465,Three,0.948167,-0.295329,-0.117304,0.301169,0.952919,0.0352401,0.101374,-0.068742,0.992471
1714313239341921783,3.58012,-0.988981,-0.488832,0.196689,3.74397,0.11859,-0.0542205,Three,0.948165,-0.295332,-0.117308,0.301173,0.952918,0.0352436,0.101377,-0.0687469,0.99247
1714313239349270192,3.57973,-0.98886,-0.488791,0.19467,3.74355,0.118563,-0.0542298,Three,0.948167,-0.295326,-0.117308,0.301168,0.952919,0.0352553,0.101373,-0.0687574,0.99247
1714313239355865198,3.58065,-0.989117,-0.488772,0.198853,3.7445,0.118607,-0.0542649,Three,0.948171,-0.295332,-0.117264,0.301171,0.952918,0.0352582,0.101331,-0.0687474,0.992475
1714313239361440987,3.57882,-0.988679,-0.488445,0.197322,3.74259,0.118572,-0.0542381,Three,0.948166,-0.295356,-0.117243,0.301192,0.952912,0.035246,0.101312,-0.0687318,0.992478
1714313239367095792,3.57968,-0.988965,-0.488559,0.194272,3.74351,0.118608,-0.0542362,Three,0.948162,-0.295369,-0.117246,0.301205,0.952908,0.0352416,0.101315,-0.0687298,0.992477
1714313239373326621,3.57947,-0.988945,-0.488575,0.197793,3.7433,0.118584,-0.0542483,Three,0.948159,-0.295374,-0.117253,0.301212,0.952906,0.0352509,0.101319,-0.0687415,0.992476
1714313239379979755,3.58023,-0.989171,-0.488676,0.201073,3.74411,0.118615,-0.0542401,Three,0.948157,-0.295378,-0.117258,0.301218,0.952903,0.0352599,0.101321,-0.0687521,0.992475
1714313239387011104,3.57949,-0.988927,-0.488568,0.196526,3.74332,0.118579,-0.0542282,Three,0.948161,-0.295366,-0.117257,0.301206,0.952907,0.0352629,0.101319,-0.0687534,0.992475
1714313239393791356,3.58032,-0.989126,-0.488953,0.203275,3.74421,0.118599,-0.0544947,Three,0.948163,-0.295359,-0.117261,0.301199,0.952909,0.0352644,0.101324,-0.0687552,0.992475
1714313239400489609,3.578,-0.988525,-0.488416,0.195158,3.74176,0.118541,-0.0542058,Three,0.948158,-0.295372,-0.117271,0.301213,0.952904,0.0352709,0.10133,-0.0687658,0.992473
1714313239407305328,3.58072,-0.989353,-0.488963,0.204133,3.74466,0.118618,-0.0545019,Three,0.948155,-0.29539,-0.117249,0.30123,0.952898,0.0352836,0.101304,-0.0687732,0.992476
1714313239414235838,3.57945,-0.988985,-0.488587,0.196876,3.7433,0.118586,-0.0542649,Three,0.948155,-0.295386,-0.117253,0.301226,0.9529,0.0352741,0.101311,-0.068765,0.992475
1714313239421534264,3.57944,-0.988996,-0.488471,0.197674,3.74327,0.118584,-0.0542278,Three,0.948157,-0.29539,-0.117233,0.30123,0.952898,0.0352878,0.101288,-0.0687725,0.992477
1714313239428706144,3.57951,-0.989079,-0.488456,0.195345,3.74336,0.118563,-0.0542317,Three,0.948155,-0.2954,-0.117225,0.30124,0.952895,0.0352946,0.101278,-0.0687778,0.992478
1714313239436414969,3.58048,-0.989373,-0.488863,0.20111,3.74442,0.11859,-0.0544959,Three,0.948152,-0.295406,-0.117231,0.301246,0.952893,0.0352879,0.101284,-0.0687737,0.992478
1714313239443485469,3.58098,-0.989415,-0.488998,0.199124,3.74492,0.118586,-0.054502,Three,0.948159,-0.295377,-0.11725,0.30122,0.952901,0.0352996,0.101301,-0.0687876,0.992475
1714313239451285592,3.57943,-0.989002,-0.488608,0.197398,3.74329,0.118574,-0.0542271,Three,0.948153,-0.295388,-0.11727,0.301232,0.952897,0.0352982,0.101319,-0.0687934,0.992473
1714313239458972778,3.57907,-0.988953,-0.488498,0.192342,3.74291,0.118537,-0.0542585,Three,0.948154,-0.295395,-0.117243,0.301237,0.952896,0.0352915,0.101296,-0.0687798,0.992476
1714313239466357987,3.58234,-0.989799,-0.489086,0.207407,3.74633,0.118658,-0.0545257,Three,0.948159,-0.295387,-0.117224,0.301229,0.952898,0.0353078,0.101273,-0.0687886,0.992478
1714313239473073458,3.58107,-0.989498,-0.488858,0.199504,3.74501,0.118589,-0.0545034,Three,0.948159,-0.295393,-0.11721,0.301233,0.952896,0.0353087,0.101259,-0.0687857,0.992479
1714313239479857509,3.57958,-0.989084,-0.488638,0.205333,3.74345,0.118599,-0.0544842,Three,0.948155,-0.295407,-0.117204,0.301246,0.952893,0.0352856,0.10126,-0.0687635,0.992481
