t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1714313218257453387,3.86838,-1.86479,-0.543165,-0.230737,4.28276,-0.628034,-0.0174607,Three,0.947926,-0.295996,-0.11757,0.301887,0.952682,0.0355239,0.101492,-0.069167,0.992429
1714313218271245111,3.98308,-1.53442,-0.53592,1.02723,4.29283,-0.278781,-0.0213371,Three,0.947948,-0.295911,-0.117602,0.301803,0.952709,0.0355073,0.101534,-0.0691517,0.992426
1714313218278058944,3.96583,-1.53976,-0.534556,0.979484,4.27791,-0.288916,-0.0213633,Three,0.947941,-0.295936,-0.117601,0.30183,0.952699,0.0355379,0.101522,-0.0691834,0.992425
1714313218284043632,3.95266,-1.54503,-0.534247,0.933629,4.26695,-0.297812,-0.0219057,Three,0.947932,-0.295955,-0.117628,0.301854,0.95269,0.0355712,0.101536,-0.0692256,0.99242
1714313218290767089,3.964,-1.56156,-0.537369,0.862357,4.28297,-0.310223,-0.0225318,Three,0.947926,-0.295957,-0.11767,0.301859,0.952689,0.0355639,0.101577,-0.0692317,0.992416
1714313218297587928,4.00395,-1.59002,-0.543971,0.775305,4.33003,-0.325596,-0.0230404,Three,0.947931,-0.295938,-0.117674,0.301839,0.952696,0.0355488,0.101587,-0.0692163,0.992416
1714313218304289391,3.87578,-1.55133,-0.527813,0.787082,4.19517,-0.326933,-0.0227729,Three,0.947939,-0.295921,-0.117656,0.301821,0.952701,0.0355571,0.101569,-0.069217,0.992418
1714313218310852480,3.91277,-1.57889,-0.533556,0.69389,4.23907,-0.342224,-0.0228147,Three,0.947939,-0.295921,-0.117653,0.301823,0.9527,0.0355805,0.101559,-0.0692385,0.992417
1714313218317590659,3.90445,-1.58859,-0.533888,0.621644,4.23409,-0.354064,-0.0232788,Three,0.947943,-0.295906,-0.117658,0.301812,0.952702,0.035617,0.101554,-0.0692736,0.992415
1714313218324358820,3.89845,-1.5993,-0.534774,0.497021,4.23167,-0.366184,-0.0238847,Three,0.947946,-0.295886,-0.117687,0.301798,0.952705,0.0356556,0.101571,-0.0693174,0.99241
1714313218331250950,3.82313,-1.58215,-0.525776,0.508485,4.15413,-0.372236,-0.0237175,Three,0.947942,-0.29589,-0.117705,0.301805,0.952702,0.0356723,0.101582,-0.0693391,0.992408
1714313218338295282,3.78369,-1.57984,-0.520629,0.473641,4.11546,-0.381759,-0.0229372,Three,0.947947,-0.295892,-0.117666,0.301803,0.952703,0.0356623,0.101549,-0.0693181,0.992413
1714313218344992816,3.71149,-1.5631,-0.51198,0.488732,4.04103,-0.387392,-0.0227777,Three,0.947952,-0.295866,-0.117684,0.301777,0.952712,0.0356449,0.101573,-0.0693041,0.992411
1714313218351880943,3.70107,-1.57224,-0.511398,0.375813,4.03379,-0.399232,-0.0225744,Three,0.947952,-0.295864,-0.117697,0.301775,0.952713,0.0356424,0.101586,-0.0693053,0.99241
1714313218358780714,3.65503,-1.56594,-0.506312,0.411102,3.98769,-0.406882,-0.0226026,Three,0.947946,-0.295876,-0.117707,0.301789,0.952708,0.0356442,0.101594,-0.0693114,0.992408
1714313218365759474,3.60642,-1.55889,-0.500258,0.415166,3.93882,-0.414533,-0.0219354,Three,0.947938,-0.295896,-0.117728,0.301811,0.952701,0.0356547,0.101609,-0.06933,0.992406
1714313218372524066,3.60436,-1.57205,-0.500655,0.404291,3.94081,-0.427715,-0.0216625,Three,0.947939,-0.295896,-0.117717,0.301812,0.9527,0.0356732,0.101593,-0.0693444,0.992406
1714313218379700675,3.58683,-1.57857,-0.49891,0.400361,3.92591,-0.439292,-0.0212952,Three,0.94795,-0.295864,-0.117705,0.301781,0.952709,0.0356912,0.101579,-0.0693545,0.992407
1714313218386679106,3.5976,-1.59706,-0.501551,0.452473,3.9419,-0.45372,-0.0215135,Three,0.947948,-0.29587,-0.117714,0.301785,0.952708,0.035671,0.101593,-0.0693386,0.992407
1714313218393480881,3.57894,-1.6026,-0.498952,0.398338,3.92555,-0.464483,-0.0204632,Three,0.947943,-0.295884,-0.117712,0.301797,0.952705,0.0356509,0.101596,-0.0693202,0.992408
1714313218400416326,3.59312,-1.62285,-0.501689,0.41445,3.94531,-0.479535,-0.0204072,Three,0.947941,-0.295899,-0.117696,0.30181,0.952702,0.0356374,0.101584,-0.0693039,0.99241
1714313218407695640,3.6025,-1.64185,-0.503667,0.351558,3.96006,-0.494806,-0.0201086,Three,0.947936,-0.295915,-0.117695,0.301826,0.952697,0.0356338,0.101583,-0.0693019,0.99241
1714313218414442765,3.63211,-1.66886,-0.508088,0.446352,3.99665,-0.511739,-0.0195269,Three,0.947932,-0.295919,-0.117716,0.301832,0.952694,0.035643,0.1016,-0.0693176,0.992407
1714313218421358641,3.66901,-1.69985,-0.51397,0.340432,4.0415,-0.530294,-0.0193562,Three,0.947926,-0.295925,-0.117744,0.30184,0.952692,0.0356405,0.101627,-0.0693244,0.992404
1714313218428264751,3.70858,-1.73216,-0.519947,0.34641,4.08928,-0.549317,-0.0189637,Three,0.947922,-0.295932,-0.11776,0.301847,0.95269,0.035631,0.101645,-0.069321,0.992403
1714313218435307213,3.73877,-1.76009,-0.524423,0.581564,4.1267,-0.566923,-0.0183743,Three,0.947918,-0.295942,-0.117767,0.301858,0.952687,0.0356269,0.101652,-0.0693203,0.992402
1714313218442665481,3.80215,-1.80517,-0.53362,0.293963,4.20121,-0.590997,-0.017948,Three,0.947914,-0.295958,-0.117764,0.301873,0.952682,0.0356305,0.101647,-0.0693244,0.992402
1714313218449869429,3.80081,-1.81895,-0.533736,0.193738,4.20404,-0.604478,-0.0171948,Three,0.947908,-0.29597,-0.117777,0.301885,0.952678,0.0356213,0.101661,-0.069321,0.992401
1714313218456993386,3.84468,-1.85367,-0.539984,0.149442,4.25664,-0.624514,-0.0164782,Three,0.947906,-0.295974,-0.11779,0.301889,0.952678,0.0356105,0.101677,-0.0693151,0.9924
1714313218463920495,3.82802,-1.85855,-0.537936,0.0703711,4.24204,-0.63417,-0.0158427,Three,0.94791,-0.295963,-0.117779,0.301878,0.952681,0.0356209,0.101664,-0.0693204,0.992401
1714313218470491894,3.87011,-1.89099,-0.543705,0.0347617,4.2922,-0.652667,-0.0150167,Three,0.947916,-0.295943,-0.117783,0.301859,0.952686,0.0356304,0.101665,-0.0693284,0.9924
1714313218477151050,3.8733,-1.90444,-0.544348,-0.0267223,4.29928,-0.664541,-0.0144713,Three,0.947918,-0.295943,-0.117764,0.30186,0.952686,0.0356419,0.101644,-0.0693338,0.992402
1714313218483907676,3.87036,-1.91457,-0.544083,-0.0882167,4.29948,-0.674967,-0.01387,Three,0.947913,-0.295968,-0.117748,0.301885,0.952678,0.0356517,0.101624,-0.0693409,0.992403
1714313218490369468,3.91159,-1.94529,-0.55021,-0.127311,4.34836,-0.692053,-0.0136225,Three,0.947916,-0.295957,-0.117748,0.301875,0.95268,0.0356645,0.101621,-0.069352,0.992403
1714313218496955947,4.02067,-1.59252,-0.535403,1.13748,4.34561,-0.322571,-0.012352,Three,0.947921,-0.295946,-0.117738,0.301862,0.952684,0.0356615,0.101613,-0.0693448,0.992404
1714313218496955947,3.8944,-1.9466,-0.547394,-0.188514,4.33212,-0.698439,-0.0125283,Three,0.947921,-0.295946,-0.117738,0.301862,0.952684,0.0356615,0.101613,-0.0693448,0.992404
1714313218503569233,4.02528,-1.60566,-0.536789,1.079,4.35403,-0.333734,-0.0125139,Three,0.947924,-0.295951,-0.1177,0.301864,0.952684,0.0356565,0.101578,-0.0693291,0.992409
1714313218503569233,3.94209,-1.9797,-0.553441,-0.22532,4.38783,-0.715785,-0.0115576,Three,0.947924,-0.295951,-0.1177,0.301864,0.952684,0.0356565,0.101578,-0.0693291,0.992409
1714313218510141946,3.98298,-1.59969,-0.532223,1.0366,4.31163,-0.340644,-0.0126987,Three,0.947923,-0.295954,-0.117699,0.301867,0.952683,0.0356539,0.101578,-0.0693267,0.992409
1714313218516872527,3.99662,-1.61651,-0.535828,0.972719,4.32997,-0.352646,-0.0136009,Three,0.947918,-0.295959,-0.117728,0.301874,0.952681,0.0356505,0.101606,-0.0693328,0.992406
1714313218523887649,3.97257,-1.61847,-0.534145,0.915008,4.30755,-0.361702,-0.0142468,Three,0.947918,-0.295961,-0.117725,0.301878,0.952679,0.035667,0.101598,-0.0693479,0.992406
1714313218530719274,3.88093,-1.59228,-0.523439,0.896569,4.21168,-0.364032,-0.0147346,Three,0.947917,-0.295962,-0.117727,0.301879,0.952679,0.0356756,0.101598,-0.0693569,0.992405
1714313218537333768,3.98037,-1.64448,-0.538685,0.771351,4.32318,-0.384293,-0.0161002,Three,0.947916,-0.29596,-0.117738,0.301877,0.952679,0.0356669,0.10161,-0.0693515,0.992404
1714313218544252716,3.87749,-1.61348,-0.526507,0.764686,4.21505,-0.38542,-0.0166217,Three,0.947919,-0.295951,-0.117736,0.301868,0.952682,0.0356655,0.10161,-0.0693488,0.992404
1714313218551284108,3.86875,-1.62179,-0.527952,0.693532,4.2094,-0.395994,-0.0183962,Three,0.947917,-0.29596,-0.117731,0.301876,0.95268,0.0356567,0.101607,-0.0693397,0.992405
1714313218558467512,3.84915,-1.62626,-0.528004,0.596706,4.19215,-0.406072,-0.0200982,Three,0.94791,-0.29598,-0.11774,0.301896,0.952674,0.0356468,0.101617,-0.0693351,0.992404
1714313218565293479,3.7975,-1.61624,-0.523097,0.56206,4.13966,-0.411925,-0.0213188,Three,0.947912,-0.295988,-0.117704,0.301901,0.952672,0.0356481,0.101582,-0.0693263,0.992409
1714313218572069081,3.7415,-1.60461,-0.517907,0.542563,4.08252,-0.417545,-0.022764,Three,0.947912,-0.295995,-0.11768,0.301906,0.952671,0.0356446,0.10156,-0.0693164,0.992412
1714313218578832271,3.71211,-1.60417,-0.515858,0.482458,4.05429,-0.42596,-0.0237621,Three,0.947915,-0.295988,-0.117676,0.301898,0.952674,0.0356415,0.101558,-0.0693115,0.992412
1714313218585782341,3.66534,-1.59614,-0.51146,0.464153,4.00705,-0.432368,-0.0245639,Three,0.947919,-0.295962,-0.117709,0.301876,0.95268,0.0356539,0.101587,-0.0693306,0.992408
1714313218592499276,3.61631,-1.58704,-0.505765,0.418319,3.95721,-0.438276,-0.0244191,Three,0.947915,-0.295965,-0.117735,0.301881,0.952678,0.035665,0.101608,-0.0693494,0.992404
1714313218599189287,3.58395,-1.58574,-0.501295,0.407176,3.92564,-0.446572,-0.0233847,Three,0.94791,-0.295984,-0.117729,0.3019,0.952672,0.035662,0.101602,-0.0693468,0.992405
1714313218605767469,3.56646,-1.58979,-0.498725,0.434405,3.90995,-0.45563,-0.0223232,Three,0.947911,-0.295981,-0.117731,0.301898,0.952673,0.0356637,0.101603,-0.0693487,0.992405
1714313218612798139,3.5213,-1.58256,-0.492734,0.387096,3.86429,-0.462237,-0.0215132,Three,0.947918,-0.295963,-0.117717,0.30188,0.952678,0.0356806,0.101586,-0.0693586,0.992406
1714313218618797467,3.53464,-1.5996,-0.494589,0.426046,3.88219,-0.474609,-0.020781,Three,0.947925,-0.295938,-0.117725,0.301856,0.952685,0.035685,0.101594,-0.0693627,0.992405
1714313218624805540,3.5041,-1.59657,-0.489987,0.404948,3.85179,-0.480826,-0.0195142,Three,0.947928,-0.295927,-0.117729,0.301844,0.95269,0.0356758,0.101602,-0.0693538,0.992405
1714313218630419225,3.516,-1.61258,-0.491901,0.401489,3.86803,-0.492537,-0.0190462,Three,0.947925,-0.295929,-0.117744,0.301846,0.95269,0.0356571,0.101621,-0.0693408,0.992404
1714313218636704061,3.52719,-1.62896,-0.493943,0.395392,3.88373,-0.504828,-0.0188554,Three,0.947926,-0.295933,-0.117731,0.301848,0.952689,0.035648,0.101612,-0.0693285,0.992405
1714313218643149806,3.52689,-1.64028,-0.494809,0.454503,3.8869,-0.515739,-0.0190015,Three,0.947927,-0.295933,-0.117719,0.301848,0.952689,0.0356546,0.101599,-0.0693313,0.992407
1714313218649862955,3.52108,-1.64916,-0.494467,0.387577,3.88397,-0.525967,-0.0185743,Three,0.947928,-0.295923,-0.117735,0.301839,0.952692,0.0356581,0.101613,-0.0693384,0.992405
1714313218656805818,3.55459,-1.67686,-0.500051,0.368793,3.92459,-0.542485,-0.0187818,Three,0.947931,-0.295915,-0.117735,0.301832,0.952694,0.0356672,0.101611,-0.0693463,0.992404
1714313218663851835,3.57664,-1.69909,-0.504434,0.508591,3.95257,-0.557224,-0.0193316,Three,0.947935,-0.295899,-0.117738,0.301817,0.952698,0.0356793,0.101611,-0.0693571,0.992404
1714313218670410713,3.61109,-1.72635,-0.509668,0.36209,3.99389,-0.573107,-0.019145,Three,0.947944,-0.295872,-0.117735,0.301789,0.952707,0.03568,0.10161,-0.0693538,0.992404
1714313218677812987,3.65174,-1.75725,-0.516682,0.571662,4.0424,-0.59054,-0.0197758,Three,0.947945,-0.295865,-0.117748,0.301785,0.952708,0.0356836,0.101622,-0.0693606,0.992402
1714313218684352690,3.69389,-1.78845,-0.523932,0.60041,4.09243,-0.607806,-0.0205277,Three,0.947945,-0.295866,-0.117746,0.301786,0.952707,0.0356915,0.101617,-0.0693676,0.992402
1714313218691088943,3.71557,-1.80961,-0.52751,0.230462,4.11967,-0.621524,-0.0205385,Three,0.947946,-0.295873,-0.117714,0.301791,0.952706,0.0356914,0.101587,-0.0693587,0.992406
1714313218697673284,3.75431,-1.8385,-0.53349,0.189581,4.16565,-0.637534,-0.0204943,Three,0.947942,-0.295882,-0.117725,0.301799,0.952704,0.0356833,0.101599,-0.0693551,0.992405
1714313218704385419,3.74192,-1.84191,-0.53228,0.107554,4.15477,-0.644533,-0.0202121,Three,0.947944,-0.295868,-0.11775,0.301787,0.952707,0.0356815,0.101624,-0.0693594,0.992402
1714313218710953993,3.77892,-1.86917,-0.53723,0.0710302,4.19848,-0.659529,-0.019481,Three,0.947945,-0.295864,-0.117748,0.301784,0.952708,0.0356837,0.101622,-0.0693605,0.992402
1714313218717834191,3.78053,-1.8791,-0.537053,0.00224479,4.20293,-0.668449,-0.0184734,Three,0.947942,-0.295876,-0.117746,0.301793,0.952706,0.035669,0.101623,-0.069347,0.992403
1714313218724505980,3.78305,-1.88885,-0.536756,-0.0501085,4.20818,-0.676952,-0.0172138,Three,0.94794,-0.295878,-0.117755,0.301796,0.952705,0.035661,0.101634,-0.0693423,0.992402
1714313218731572620,3.85279,-1.93205,-0.545911,-0.0835016,4.28815,-0.697357,-0.0161865,Three,0.947937,-0.295885,-0.117763,0.301802,0.952704,0.035654,0.101643,-0.0693388,0.992402
1714313218737286150,3.81637,-1.92051,-0.540369,-0.147339,4.24957,-0.697134,-0.0151906,Three,0.947935,-0.29589,-0.117764,0.301806,0.952703,0.0356445,0.101647,-0.0693305,0.992402
1714313218743912274,3.85749,-1.94814,-0.545562,-0.1879,4.29734,-0.711199,-0.0142488,Three,0.947933,-0.295897,-0.117764,0.301813,0.9527,0.0356433,0.101647,-0.0693303,0.992402
1714313218763608186,4.01849,-1.62353,-0.542296,0.984057,4.35352,-0.353321,-0.0173799,Three,0.947944,-0.295882,-0.117711,0.301794,0.952707,0.0356383,0.101599,-0.0693075,0.992408
1714313218769383511,4.06944,-1.64817,-0.549728,0.910374,4.40997,-0.361741,-0.017927,Three,0.947949,-0.295871,-0.117699,0.301781,0.952711,0.0356299,0.101591,-0.0692946,0.99241
1714313218774258716,3.99166,-1.61976,-0.539869,0.902787,4.32666,-0.357879,-0.0181222,Three,0.947957,-0.295854,-0.117674,0.301762,0.952718,0.0356227,0.101571,-0.0692783,0.992413
1714313218782345240,3.94581,-1.60712,-0.534407,0.846672,4.27882,-0.359451,-0.0183434,Three,0.947958,-0.295862,-0.117647,0.30177,0.952714,0.0356433,0.101539,-0.0692907,0.992416
1714313218789351519,3.90948,-1.59752,-0.530681,0.803193,4.2411,-0.361127,-0.0191194,Three,0.94796,-0.295866,-0.11762,0.301771,0.952715,0.0356302,0.101517,-0.0692703,0.992419
1714313218795038971,3.89659,-1.59693,-0.529929,0.755874,4.22862,-0.364369,-0.0196691,Three,0.947955,-0.295877,-0.117634,0.301781,0.952712,0.0356167,0.101533,-0.0692628,0.992418
1714313218800821275,3.89976,-1.60303,-0.530657,0.698248,4.23352,-0.369173,-0.0197005,Three,0.947951,-0.295895,-0.117624,0.301798,0.952707,0.0356023,0.101526,-0.0692478,0.99242
1714313218806374702,3.85767,-1.59064,-0.525599,0.654569,4.18936,-0.369926,-0.0198173,Three,0.947953,-0.295888,-0.117623,0.301789,0.95271,0.0355914,0.10153,-0.0692363,0.99242
1714313218811932782,3.84576,-1.59055,-0.525,0.598183,4.17797,-0.373459,-0.020406,Three,0.947956,-0.295875,-0.117632,0.301775,0.952715,0.0355748,0.101544,-0.0692217,0.99242
1714313218817836211,3.8488,-1.59722,-0.526284,0.487865,4.18298,-0.37895,-0.0209186,Three,0.947957,-0.295874,-0.117629,0.301775,0.952715,0.0355891,0.101537,-0.0692342,0.99242
1714313218823431210,3.79831,-1.58158,-0.520354,0.477834,4.12979,-0.379058,-0.0212448,Three,0.947956,-0.295879,-0.117625,0.301783,0.952711,0.0356227,0.101523,-0.0692661,0.992419
1714313218829003122,3.75718,-1.56975,-0.515433,0.320522,4.08673,-0.380031,-0.0214079,Three,0.947957,-0.295878,-0.117613,0.301781,0.952712,0.0356179,0.101513,-0.0692577,0.992421
1714313218834578797,3.72055,-1.5597,-0.511799,0.424134,4.04859,-0.381447,-0.0222531,Three,0.947964,-0.295862,-0.117604,0.301764,0.952717,0.0356157,0.101506,-0.069251,0.992422
1714313218840300266,3.71077,-1.56073,-0.511194,0.419228,4.03956,-0.385388,-0.0225091,Three,0.947964,-0.295855,-0.117618,0.301759,0.952718,0.0356244,0.101518,-0.069263,0.99242
1714313218845836593,3.6655,-1.5473,-0.505623,0.421785,3.99201,-0.386029,-0.0225063,Three,0.947962,-0.295862,-0.117619,0.301766,0.952716,0.0356247,0.101517,-0.0692642,0.99242
1714313218851883668,3.64359,-1.5439,-0.503636,0.398404,3.96999,-0.389457,-0.0229583,Three,0.947971,-0.29583,-0.117628,0.301734,0.952727,0.0356146,0.101531,-0.0692539,0.992419
1714313218857495806,3.6273,-1.54228,-0.50204,0.420273,3.95389,-0.39268,-0.0232681,Three,0.947967,-0.295854,-0.117597,0.301754,0.952721,0.035604,0.101504,-0.0692369,0.992423
1714313218863141482,3.61137,-1.54067,-0.500444,0.411044,3.93812,-0.395907,-0.0234551,Three,0.947969,-0.295852,-0.117585,0.301754,0.95272,0.035621,0.101487,-0.0692493,0.992424
1714313218868799308,3.59328,-1.53871,-0.498313,0.360028,3.92014,-0.399458,-0.0232247,Three,0.947969,-0.295842,-0.117607,0.301745,0.952723,0.0356211,0.101508,-0.0692549,0.992421
1714313218874509194,3.58377,-1.53979,-0.496878,0.41227,3.91127,-0.403349,-0.0227462,Three,0.947974,-0.295833,-0.117593,0.301734,0.952726,0.0356189,0.101497,-0.0692476,0.992423
1714313218879997966,3.57529,-1.54158,-0.495591,0.360391,3.90362,-0.407543,-0.0222855,Three,0.947974,-0.295841,-0.117574,0.30174,0.952725,0.0356033,0.101483,-0.0692278,0.992426
1714313218885733078,3.5738,-1.54637,-0.495554,0.356588,3.90361,-0.412556,-0.0220121,Three,0.947972,-0.295839,-0.117591,0.301737,0.952727,0.0355859,0.101504,-0.0692159,0.992424
1714313218891598928,3.5847,-1.55695,-0.49759,0.343171,3.91732,-0.419373,-0.0221098,Three,0.947967,-0.295849,-0.117612,0.301749,0.952723,0.0355889,0.101523,-0.0692263,0.992422
1714313218897432615,3.59373,-1.5662,-0.499539,0.374618,3.92885,-0.425467,-0.0224308,Three,0.94796,-0.295864,-0.117625,0.301766,0.952717,0.0356002,0.10153,-0.0692428,0.99242
1714313218903599688,3.61888,-1.58296,-0.503033,0.442155,3.95807,-0.433897,-0.0221786,Three,0.947955,-0.295882,-0.117625,0.301785,0.95271,0.0356146,0.101525,-0.0692587,0.992419
1714313218910507999,3.64195,-1.59907,-0.506123,0.489214,3.98508,-0.442337,-0.0218164,Three,0.947951,-0.295896,-0.117618,0.301798,0.952706,0.0356131,0.101518,-0.0692565,0.99242
1714313218917464462,3.6717,-1.61896,-0.510463,0.32849,4.01968,-0.452469,-0.0217957,Three,0.947954,-0.295894,-0.117603,0.301795,0.952708,0.0355994,0.101507,-0.0692384,0.992422
1714313218924635014,3.71566,-1.64483,-0.516093,0.31258,4.06966,-0.464049,-0.0212601,Three,0.947957,-0.295897,-0.11757,0.301797,0.952707,0.035611,0.101472,-0.0692398,0.992426
1714313218932338681,3.76168,-1.67243,-0.522279,0.269592,4.12218,-0.476694,-0.0207542,Three,0.947957,-0.29589,-0.117586,0.30179,0.95271,0.0356021,0.101491,-0.0692355,0.992424
1714313218939966939,3.80215,-1.69732,-0.528058,0.215331,4.16858,-0.488428,-0.0206239,Three,0.947958,-0.295884,-0.117596,0.301783,0.952712,0.0355892,0.101505,-0.0692254,0.992424
1714313218946951804,3.81937,-1.71115,-0.530925,0.146009,4.18933,-0.496587,-0.0207458,Three,0.947963,-0.295866,-0.117598,0.301766,0.952717,0.0356003,0.101505,-0.0692349,0.992423
1714313218954030379,3.8183,-1.71676,-0.530535,0.0735627,4.18993,-0.502212,-0.0200985,Three,0.947962,-0.295872,-0.117591,0.301774,0.952714,0.0356243,0.10149,-0.0692564,0.992423
1714313218961115966,3.83758,-1.73129,-0.533043,0.0197278,4.21281,-0.510225,-0.0196715,Three,0.947956,-0.295896,-0.11758,0.301798,0.952706,0.0356271,0.101477,-0.0692583,0.992424
1714313218967717066,3.83144,-1.73371,-0.532559,-0.0420708,4.20764,-0.514406,-0.0196023,Three,0.947958,-0.295886,-0.117591,0.301788,0.952709,0.0356219,0.10149,-0.0692556,0.992423
1714313218974297225,3.85696,-1.75044,-0.536137,-0.0887966,4.2372,-0.522808,-0.0193289,Three,0.947958,-0.295876,-0.11761,0.301778,0.952713,0.0356059,0.101514,-0.0692452,0.992421
1714313218980923836,3.87,-1.761,-0.537852,-0.135318,4.25289,-0.52906,-0.0189586,Three,0.947962,-0.295862,-0.117613,0.301765,0.952717,0.0356154,0.101515,-0.0692535,0.992421
1714313219007880196,3.92632,-1.41023,-0.52538,0.969906,4.20103,-0.177395,-0.0251013,Three,0.947958,-0.295871,-0.117625,0.301777,0.952712,0.0356397,0.101518,-0.0692815,0.992418
1714313219013579496,3.92489,-1.41562,-0.526593,0.921369,4.20141,-0.183024,-0.0259064,Three,0.947955,-0.295865,-0.117666,0.301772,0.952714,0.0356284,0.101561,-0.0692824,0.992414
1714313219019528276,3.93785,-1.42662,-0.52949,0.861896,4.2173,-0.189696,-0.0266325,Three,0.947954,-0.295861,-0.117683,0.301769,0.952716,0.0356146,0.101581,-0.069274,0.992412
1714313219025309100,3.87227,-1.40919,-0.522059,0.841945,4.1491,-0.192629,-0.0270807,Three,0.947954,-0.295858,-0.117694,0.301766,0.952717,0.0356059,0.101595,-0.0692688,0.992411
1714313219031857303,3.85881,-1.41179,-0.521671,0.786862,4.13706,-0.199119,-0.0278265,Three,0.94795,-0.295864,-0.117709,0.30177,0.952716,0.0355832,0.101616,-0.0692523,0.99241
1714313219037452687,3.77589,-1.38827,-0.510596,-0.0398607,4.0502,-0.201306,-0.0269433,Three,0.947948,-0.295874,-0.117696,0.301781,0.952712,0.0355995,0.101597,-0.0692648,0.992411
1714313219043107415,3.86344,-1.42769,-0.524077,0.659746,4.14644,-0.212906,-0.0287056,Three,0.947948,-0.295878,-0.117694,0.301785,0.952711,0.0356012,0.101594,-0.0692661,0.992412
1714313219049043510,3.83523,-1.42472,-0.521396,0.621834,4.11851,-0.218473,-0.0291172,Three,0.947946,-0.295883,-0.117693,0.30179,0.952709,0.0356081,0.101591,-0.0692731,0.992411
1714313219055095854,3.80285,-1.42065,-0.518156,0.573696,4.08623,-0.224244,-0.0294853,Three,0.947946,-0.295886,-0.117689,0.301795,0.952707,0.0356265,0.101582,-0.0692901,0.992411
1714313219061522303,3.75447,-1.41107,-0.512494,0.542551,4.03686,-0.229548,-0.0294063,Three,0.947947,-0.295877,-0.117699,0.301787,0.95271,0.0356253,0.101592,-0.0692908,0.99241
1714313219068257098,3.69585,-1.39767,-0.506009,0.532543,3.97656,-0.234334,-0.0297877,Three,0.947952,-0.295854,-0.117715,0.301764,0.952717,0.0356204,0.101611,-0.0692885,0.992408
1714313219075310475,3.66771,-1.39704,-0.502903,0.477508,3.94933,-0.242174,-0.0295987,Three,0.947956,-0.29584,-0.117717,0.301751,0.952721,0.0356243,0.101612,-0.0692914,0.992408
1714313219082444809,3.63841,-1.39529,-0.500308,0.466688,3.92073,-0.249198,-0.0302248,Three,0.947955,-0.295855,-0.117691,0.301764,0.952717,0.0356234,0.101587,-0.0692844,0.992411
1714313219089590522,3.58123,-1.38394,-0.493674,0.43488,3.86239,-0.25536,-0.0303515,Three,0.947955,-0.295867,-0.117661,0.301775,0.952713,0.0356319,0.101555,-0.0692847,0.992414
