t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1714313190099386969,3.71262,-1.63739,-0.519589,0.289851,4.06559,-0.452726,-0.0238027,Three,0.947518,-0.297098,-0.118079,0.30299,0.952346,0.0351316,0.102015,-0.0690647,0.992383
1714313190106165794,3.70782,-1.63429,-0.518978,0.264616,4.06005,-0.451293,-0.0237616,Three,0.94752,-0.297076,-0.118115,0.302968,0.952354,0.035107,0.102058,-0.0690498,0.992379
1714313190112815001,3.74868,-1.6512,-0.524501,0.31161,4.10443,-0.455265,-0.0237863,Three,0.947521,-0.297061,-0.118144,0.302955,0.952358,0.0351021,0.102088,-0.0690524,0.992376
1714313190119867493,3.74866,-1.65048,-0.524986,0.252992,4.10425,-0.454663,-0.0243654,Three,0.947527,-0.297048,-0.118132,0.302941,0.952362,0.0351088,0.102075,-0.0690536,0.992377
1714313190126531599,3.77094,-1.65936,-0.528165,0.255955,4.12837,-0.456501,-0.0247846,Three,0.947532,-0.297047,-0.118094,0.302938,0.952363,0.035119,0.102037,-0.0690517,0.992381
1714313190133348017,3.78191,-1.66326,-0.52975,0.243112,4.14011,-0.456958,-0.0250687,Three,0.947535,-0.297046,-0.118071,0.302936,0.952364,0.0351158,0.102015,-0.0690413,0.992384
1714313190140375163,3.82086,-1.67922,-0.534803,0.278621,4.18235,-0.460534,-0.0250654,Three,0.947536,-0.297048,-0.118057,0.302936,0.952364,0.0351153,0.102002,-0.0690368,0.992386
1714313190147371578,3.78992,-1.66487,-0.53063,0.199801,4.14828,-0.456044,-0.0251222,Three,0.947534,-0.29706,-0.118044,0.302949,0.952359,0.0351254,0.101986,-0.0690439,0.992387
1714313190153720400,3.79483,-1.6662,-0.530479,0.16328,4.15333,-0.455675,-0.024388,Three,0.947524,-0.297092,-0.118042,0.302981,0.952349,0.0351305,0.10198,-0.0690516,0.992387
1714313190159327946,3.79175,-1.66422,-0.529914,0.14316,4.14976,-0.454637,-0.02431,Three,0.94752,-0.297109,-0.118035,0.302998,0.952344,0.0351326,0.101972,-0.0690532,0.992388
1714313190165080935,3.80426,-1.66834,-0.531608,0.685999,4.16305,-0.45472,-0.0244317,Three,0.947513,-0.297133,-0.118034,0.303023,0.952335,0.0351432,0.101966,-0.0690658,0.992387
1714313190170705251,3.80075,-1.66591,-0.531182,0.70453,4.15895,-0.453482,-0.0244567,Three,0.947512,-0.297125,-0.118054,0.303016,0.952338,0.0351324,0.101989,-0.0690606,0.992385
1714313190176309528,3.80503,-1.66676,-0.531604,0.720383,4.16331,-0.452989,-0.0244943,Three,0.947514,-0.297131,-0.118025,0.303021,0.952335,0.0351484,0.101956,-0.0690677,0.992388
1714313190182129364,3.79062,-1.65963,-0.529492,0.747496,4.14729,-0.450459,-0.0243634,Three,0.947511,-0.297141,-0.118025,0.30303,0.952333,0.03514,0.101958,-0.0690607,0.992389
1714313190187751926,3.80041,-1.66309,-0.53094,0.763009,4.15777,-0.450816,-0.0244403,Three,0.947507,-0.297142,-0.118056,0.303032,0.952333,0.0351273,0.101991,-0.0690581,0.992385
1714313190193252370,3.84278,-1.68165,-0.536339,0.0660926,4.20407,-0.455798,-0.0242715,Three,0.947505,-0.297154,-0.118038,0.303044,0.952329,0.0351323,0.101971,-0.0690586,0.992387
1714313190198907467,3.8128,-1.66759,-0.531899,0.0201257,4.17096,-0.451348,-0.0239148,Three,0.947507,-0.297151,-0.118033,0.303039,0.95233,0.0351264,0.101969,-0.0690512,0.992388
1714313190205435637,3.83796,-1.67753,-0.535528,0.0205919,4.19818,-0.45335,-0.0242269,Three,0.947508,-0.297144,-0.118042,0.303033,0.952333,0.0351252,0.101978,-0.069052,0.992387
1714313190211085741,3.86123,-1.68673,-0.538579,0.0153505,4.22332,-0.455202,-0.0242637,Three,0.947511,-0.297138,-0.118035,0.303029,0.952333,0.0351505,0.101964,-0.0690734,0.992387
1714313190216662516,3.81804,-1.66702,-0.532688,-0.0269116,4.17583,-0.449384,-0.0242319,Three,0.947518,-0.297121,-0.118022,0.303012,0.952338,0.0351593,0.10195,-0.0690761,0.992388
1714313190222272045,3.84079,-1.67599,-0.535748,-0.0317197,4.20042,-0.451165,-0.0242894,Three,0.947519,-0.297115,-0.118031,0.303006,0.95234,0.0351585,0.10196,-0.0690776,0.992387
1714313190227819661,3.84904,-1.67873,-0.536867,-0.0451965,4.20918,-0.451332,-0.0243248,Three,0.947519,-0.297109,-0.118044,0.303,0.952343,0.0351372,0.101979,-0.0690604,0.992386
1714313190233268195,3.83706,-1.6724,-0.535063,-0.0693623,4.19572,-0.449022,-0.0242746,Three,0.947532,-0.297077,-0.118022,0.302968,0.952352,0.0351581,0.101954,-0.0690702,0.992388
1714313190238812569,3.84791,-1.67615,-0.536478,-0.0792285,4.20727,-0.449383,-0.0243745,Three,0.947535,-0.297072,-0.118006,0.302963,0.952353,0.0351726,0.101934,-0.0690786,0.99239
1714313190244290579,3.84144,-1.67238,-0.535486,-0.0978787,4.19991,-0.447739,-0.024327,Three,0.947537,-0.297068,-0.118001,0.30296,0.952354,0.0351841,0.101926,-0.0690877,0.99239
1714313190250029271,3.84712,-1.67384,-0.536431,-0.109573,4.20585,-0.447336,-0.0243759,Three,0.947525,-0.297088,-0.11805,0.302983,0.952346,0.0351887,0.10197,-0.0691093,0.992384
1714313190255501404,3.85946,-1.67816,-0.538051,-0.120397,4.21901,-0.447749,-0.0244269,Three,0.947523,-0.297092,-0.11805,0.302987,0.952345,0.0351864,0.101971,-0.0691076,0.992384
1714313190261082514,3.8521,-1.67399,-0.536885,-0.140222,4.21067,-0.445944,-0.0243778,Three,0.947523,-0.297099,-0.118035,0.302992,0.952344,0.0351767,0.101959,-0.0690944,0.992386
1714313190267793994,3.83519,-1.66526,-0.534365,-0.168322,4.19175,-0.442654,-0.0242421,Three,0.947523,-0.297102,-0.118026,0.302995,0.952343,0.0351769,0.10195,-0.0690922,0.992387
1714313190274709388,3.8622,-1.6755,-0.537869,-0.175282,4.2208,-0.444377,-0.0242976,Three,0.947526,-0.297096,-0.118015,0.30299,0.952344,0.0351941,0.101935,-0.0691047,0.992388
1714313190281431690,3.90288,-1.6917,-0.543134,-0.177021,4.26478,-0.447594,-0.0241709,Three,0.94752,-0.29711,-0.118034,0.303007,0.952338,0.0352084,0.101947,-0.0691256,0.992385
1714313190288518353,3.89115,-1.68493,-0.541042,-0.204227,4.25141,-0.444666,-0.0236375,Three,0.94752,-0.2971,-0.118059,0.303,0.952339,0.0352306,0.101966,-0.0691538,0.992381
1714313190295333143,3.91304,-1.6926,-0.543894,-0.218676,4.27476,-0.445553,-0.0236261,Three,0.947526,-0.297073,-0.118076,0.302975,0.952347,0.035237,0.101982,-0.0691622,0.992379
1714313190301956506,3.90777,-1.68862,-0.543073,-0.235753,4.26847,-0.443465,-0.0235879,Three,0.947535,-0.297043,-0.118084,0.302946,0.952356,0.0352373,0.101991,-0.0691617,0.992378
1714313190315546193,4.05184,-1.33855,-0.538924,1.04247,4.3005,-0.0663876,-0.0290703,Three,0.947544,-0.297021,-0.118064,0.302924,0.952363,0.0352472,0.101971,-0.0691627,0.99238
1714313190328910679,3.97988,-1.31296,-0.53046,1.02187,4.22371,-0.0634988,-0.029737,Three,0.947542,-0.297023,-0.118074,0.302926,0.952362,0.0352445,0.101981,-0.0691634,0.992379
1714313190336377174,4.02459,-1.32686,-0.537264,0.988638,4.27102,-0.0634049,-0.0308672,Three,0.947537,-0.297029,-0.118098,0.302931,0.952362,0.0352208,0.10201,-0.0691485,0.992377
1714313190341358640,3.94368,-1.29962,-0.527224,0.996224,4.18507,-0.0615677,-0.0309806,Three,0.947532,-0.297038,-0.118113,0.30294,0.952359,0.0352027,0.102029,-0.0691369,0.992376
1714313190350392055,3.97164,-1.30817,-0.531319,0.964083,4.21459,-0.061309,-0.0316223,Three,0.947527,-0.297056,-0.118109,0.302957,0.952354,0.0352013,0.102025,-0.0691361,0.992377
1714313190358379748,3.95929,-1.30331,-0.530158,0.941799,4.2013,-0.0603454,-0.0320923,Three,0.947525,-0.297064,-0.118103,0.302965,0.952351,0.0352065,0.102017,-0.0691402,0.992377
1714313190365030962,3.93935,-1.2961,-0.528408,0.932279,4.18007,-0.0595068,-0.0328693,Three,0.947529,-0.297052,-0.118107,0.302953,0.952355,0.0351976,0.102024,-0.0691316,0.992377
1714313190371950826,3.95876,-1.30187,-0.531347,0.903464,4.20052,-0.0592468,-0.0334604,Three,0.947531,-0.29705,-0.118094,0.302948,0.952357,0.0351857,0.102016,-0.0691159,0.992379
1714313190379480186,3.95023,-1.29867,-0.530189,0.886393,4.19135,-0.0586207,-0.0336023,Three,0.947527,-0.297081,-0.118048,0.302975,0.952349,0.0351769,0.101973,-0.0690967,0.992385
1714313190386165851,3.96768,-1.3038,-0.533257,0.856278,4.20977,-0.0582799,-0.0345571,Three,0.947525,-0.297092,-0.118038,0.302984,0.952347,0.0351662,0.101966,-0.0690845,0.992386
1714313190392680565,3.92686,-1.29001,-0.528007,0.852677,4.16637,-0.0573292,-0.0344934,Three,0.947526,-0.297092,-0.118031,0.302983,0.952347,0.0351564,0.101962,-0.069073,0.992387
1714313190399667032,3.96044,-1.30044,-0.532863,0.814794,4.20186,-0.0573694,-0.035068,Three,0.947531,-0.297065,-0.118054,0.302957,0.952355,0.0351557,0.101986,-0.0690763,0.992385
1714313190406271402,3.92822,-1.28959,-0.528838,0.810021,4.16764,-0.0566469,-0.0350412,Three,0.947529,-0.297066,-0.11807,0.302958,0.952356,0.0351389,0.102006,-0.0690654,0.992383
1714313190412947969,3.83041,-1.25701,-0.516423,0.83375,4.06382,-0.0548029,-0.0349111,Three,0.947527,-0.297068,-0.11808,0.302958,0.952357,0.0351172,0.102022,-0.0690476,0.992383
1714313190419543163,3.8323,-1.2574,-0.516818,0.815875,4.06577,-0.0546978,-0.0350768,Three,0.947534,-0.297047,-0.11808,0.302937,0.952363,0.0351138,0.102025,-0.0690425,0.992383
1714313190426386752,3.89689,-1.27819,-0.526123,0.75849,4.13424,-0.0552622,-0.0363621,Three,0.947535,-0.29705,-0.118062,0.302938,0.952363,0.0351089,0.102009,-0.0690325,0.992385
1714313190433380337,3.88092,-1.27252,-0.524358,0.745276,4.11721,-0.0546905,-0.0367156,Three,0.947541,-0.297038,-0.118042,0.302925,0.952368,0.0351068,0.101991,-0.0690228,0.992388
1714313190440212062,3.90102,-1.27898,-0.527195,0.71407,4.13851,-0.0548576,-0.0370652,Three,0.947543,-0.297036,-0.118034,0.302922,0.952368,0.0351076,0.101984,-0.0690211,0.992389
1714313190446715248,3.33844,-1.09522,-0.4477,-0.314254,3.54148,-0.0474303,-0.0282283,Three,0.947538,-0.297051,-0.118036,0.302939,0.952363,0.0351243,0.101979,-0.0690392,0.992388
1714313190454364974,3.88448,-1.27347,-0.526081,0.664575,4.12108,-0.0544452,-0.0379036,Three,0.94753,-0.297066,-0.118065,0.302956,0.952357,0.0351217,0.102006,-0.0690473,0.992385
1714313190461092624,3.88613,-1.27406,-0.5269,0.643064,4.12292,-0.0544345,-0.0384807,Three,0.947521,-0.29709,-0.118072,0.30298,0.95235,0.0351197,0.102012,-0.0690502,0.992384
1714313190467876101,3.82546,-1.254,-0.519028,0.665138,4.05854,-0.0533703,-0.0384236,Three,0.947521,-0.297109,-0.118028,0.302997,0.952344,0.0351256,0.101967,-0.0690444,0.992389
