1715195819730616215,2.58228,-0.661688,0.051369,-0.21576,-0.339781,Three
1715195819734630615,2.57911,-0.658542,0.0514008,-0.197416,-0.355401,Three
1715195819742659415,2.5834,-0.655234,0.0514776,-0.227357,-0.322191,Three
1715195819746673815,2.58333,-0.652976,0.0514702,-0.227809,-0.320092,Three
1715195819754702615,2.58178,-0.648093,0.0519584,-0.21698,-0.328666,Three
1715195819758717015,2.5758,-0.644393,0.0516392,-0.183487,-0.360075,Three
1715195819762731415,2.56599,-0.639697,0.0515698,-0.183154,-0.35895,Three
1715195819770760215,2.57738,-0.638622,0.0514444,-0.192058,-0.34692,Three
1715195819774774615,2.56904,-0.633915,0.0513606,-0.200816,-0.336391,Three
1715195819782803415,2.58114,-0.632697,0.0510103,-0.218569,-0.314779,Three
1715195819786817815,2.58248,-0.630962,0.0512399,-0.233054,-0.299289,Three
1715195819790832215,2.59139,-0.631008,0.0512061,-0.223811,-0.306755,Three
1715195819798861015,2.58764,-0.625283,0.0515287,-0.198144,-0.328892,Three
1715195819802875415,2.59296,-0.624403,0.0513789,-0.174203,-0.351089,Three
1715195819810904215,2.59122,-0.619182,0.0519892,-0.233123,-0.288752,Three
1715195819814918615,2.59186,-0.617206,0.0521966,-0.254224,-0.265579,Three
1715195819822947415,2.57964,-0.608818,0.0521735,-0.217834,-0.298085,Three
1715195819826961815,2.5894,-0.608957,0.0521001,-0.218142,-0.295974,Three
1715195819834990615,2.5954,-0.606004,0.0520909,-0.259459,-0.251347,Three
1715195819839005015,2.61004,-0.607149,0.0520863,-0.233297,-0.275515,Three
1715195819843019415,2.59799,-0.601517,0.0520956,-0.209492,-0.297431,Three
1715195819851048215,2.59935,-0.597421,0.0520205,-0.274179,-0.229535,Three
1715195819859077015,2.5994,-0.592629,0.0521652,-0.243376,-0.25675,Three
1715195819863091415,2.60737,-0.592351,0.0521432,-0.209592,-0.28877,Three
1715195819871120215,2.58868,-0.582666,0.0521871,-0.235707,-0.259018,Three
1715195819875134615,2.59832,-0.582585,0.0522813,-0.2539,-0.239511,Three
1715195819883163415,2.60654,-0.58017,0.0525003,-0.210233,-0.279267,Three
1715195819887177815,2.6061,-0.577864,0.052374,-0.206364,-0.281497,Three
1715195819895206615,2.59302,-0.569824,0.0521217,-0.303522,-0.18088,Three
1715195819899221015,2.60045,-0.569418,0.0521989,-0.1662,-0.316357,Three
1715195819907249815,2.60461,-0.566032,0.0525128,-0.194607,-0.285241,Three
1715195819911264215,2.6019,-0.56263,0.0522795,-0.175717,-0.301546,Three
1715195819919293015,2.60585,-0.559092,0.0522839,-0.219391,-0.254588,Three
1715195819923307415,2.61533,-0.5589,0.052274,-0.210006,-0.262117,Three
1715195819931336215,2.60553,-0.551248,0.0522337,-0.232097,-0.236119,Three
1715195819935350615,2.6053,-0.549002,0.0521465,-0.223291,-0.243276,Three
1715195819943379415,2.60503,-0.544342,0.0520627,-0.222801,-0.240343,Three
1715195819947393815,2.61486,-0.54404,0.052553,-0.218006,-0.244226,Three
1715195819955422615,2.60469,-0.536911,0.0530153,-0.225172,-0.232499,Three
1715195819959437015,2.60445,-0.534244,0.0529627,-0.213538,-0.24217,Three
1715195819967465815,2.61508,-0.532422,0.0533225,-0.223235,-0.229306,Three
1715195819971480215,2.6149,-0.529737,0.0533081,-0.238028,-0.212581,Three
1715195819975494615,2.62473,-0.529397,0.0529305,-0.231336,-0.21792,Three
1715195819983523415,2.60531,-0.520397,0.0531546,-0.202284,-0.242996,Three
1715195819987537815,2.60536,-0.517944,0.0529297,-0.194535,-0.249449,Three
1715195819995566615,2.62779,-0.518373,0.0531973,-0.226511,-0.213645,Three
1715195819999581015,2.60723,-0.510994,0.0532255,-0.247629,-0.190537,Three
1715195820007609815,2.60956,-0.506956,0.0530328,-0.238496,-0.196906,Three
1715195820011624215,2.6202,-0.50715,0.0533227,-0.250247,-0.18311,Three
1715195820019653015,2.62404,-0.503414,0.0531032,-0.226215,-0.204383,Three
1715195820023667415,2.61552,-0.49919,0.0531585,-0.206628,-0.22227,Three
1715195820027681815,2.626,-0.498982,0.0532147,-0.180543,-0.246546,Three
1715195820035710615,2.61709,-0.492625,0.0535383,-0.249541,-0.174044,Three
1715195820039725015,2.6214,-0.491338,0.0535031,-0.224364,-0.197574,Three
1715195820047753815,2.62264,-0.486814,0.0538623,-0.267368,-0.151268,Three
1715195820051768215,2.62529,-0.485471,0.0539486,-0.232018,-0.185187,Three
1715195820059797015,2.61564,-0.479075,0.0536115,-0.158377,-0.255623,Three
1715195820063811415,2.62888,-0.479064,0.0536821,-0.226876,-0.185206,Three
1715195820071840215,2.62927,-0.475581,0.0537325,-0.155065,-0.254403,Three
1715195820075854615,2.62213,-0.471643,0.05373,-0.173177,-0.23455,Three
1715195820083883415,2.63446,-0.470041,0.0538024,-0.229292,-0.175037,Three
1715195820087897815,2.62528,-0.465692,0.0539598,-0.232025,-0.171036,Three
1715195820095926615,2.62766,-0.462231,0.0541473,-0.226186,-0.174038,Three
1715195820099941015,2.62929,-0.460638,0.0541179,-0.206714,-0.191597,Three
1715195820107969815,2.63124,-0.457356,0.0543305,-0.201364,-0.194822,Three
1715195820111984215,2.63219,-0.455804,0.0541397,-0.215119,-0.179835,Three
1715195820120013015,2.63366,-0.452895,0.0538544,-0.171967,-0.220642,Three
1715195820124027415,2.63538,-0.450932,0.0539626,-0.199716,-0.190758,Three
1715195820132056215,2.63535,-0.447092,0.0545686,-0.187731,-0.201078,Three
1715195820136070615,2.6383,-0.446564,0.0544813,-0.165228,-0.222212,Three
1715195820144099415,2.63114,-0.441599,0.0544973,-0.214612,-0.169848,Three
1715195820148113815,2.64362,-0.442899,0.0543214,-0.193193,-0.190471,Three
1715195820156142615,2.62605,-0.436329,0.0542622,-0.202217,-0.179239,Three
1715195820160157015,2.64768,-0.439369,0.0544001,-0.205052,-0.175625,Three
1715195820164171415,2.62898,-0.434668,0.0546135,-0.202415,-0.177509,Three
1715195820172200215,2.63149,-0.432878,0.0546739,-0.218651,-0.160275,Three
1715195820176214615,2.63278,-0.432255,0.0547877,-0.222964,-0.155389,Three
1715195820184243415,2.62462,-0.428717,0.0547001,-0.236995,-0.140044,Three
1715195820188257815,2.63561,-0.430379,0.0545517,-0.234503,-0.142355,Three
1715195820196286615,2.63073,-0.427939,0.0547346,-0.227132,-0.148648,Three
1715195820200301015,2.63296,-0.428012,0.0547314,-0.225796,-0.150314,Three
1715195820208329815,2.62765,-0.426978,0.054422,-0.214989,-0.160721,Three
1715195820212344215,2.64415,-0.428876,0.054805,-0.256933,-0.117457,Three
1715195820955008215,2.66695,-0.625318,0.0511361,-0.261042,-0.252704,Three
1715195820959022615,2.60021,-0.611712,0.051076,-0.212622,-0.303256,Three
1715195820967051415,2.59453,-0.612965,0.0508692,-0.238211,-0.27945,Three
1715195820971065815,2.59088,-0.613746,0.0504666,-0.238399,-0.280393,Three
1715195820979094615,2.59065,-0.617187,0.0507218,-0.205465,-0.315532,Three
1715195820983109015,2.58691,-0.617632,0.0508295,-0.203592,-0.318846,Three
1715195820991137815,2.59256,-0.622257,0.0505845,-0.226554,-0.29738,Three
1715195820995069847,2.58821,-0.622328,0.0508421,-0.216473,-0.308211,Three
1715195821003098647,2.58134,-0.624133,0.050203,-0.215647,-0.310877,Three
1715195821011127447,2.58684,-0.628808,0.0499946,-0.239134,-0.290521,Three
1715195821015141847,2.5924,-0.63246,0.0499073,-0.223763,-0.306203,Three
1715195821023170647,2.58716,-0.634067,0.0500522,-0.235562,-0.296343,Three
1715195821031199447,2.5939,-0.639708,0.0496557,-0.183856,-0.350931,Three
1715195821035213847,2.58799,-0.639636,0.0494867,-0.234408,-0.301459,Three
1715195821043242647,2.58851,-0.643085,0.0493037,-0.202765,-0.335128,Three
1715195821051271447,2.58799,-0.646867,0.0494796,-0.255564,-0.28551,Three
1715195821055285847,2.5811,-0.64674,0.0492598,-0.209397,-0.332188,Three
1715195821063314647,2.58814,-0.652274,0.0492306,-0.226079,-0.317288,Three
1715195821071343447,2.58223,-0.654199,0.0492968,-0.218878,-0.327271,Three
1715195821075357847,2.58158,-0.656034,0.0493626,-0.235154,-0.312355,Three
1715195821083386647,2.57513,-0.65789,0.049263,-0.219253,-0.330566,Three
1715195821091415447,2.58357,-0.663514,0.0490303,-0.246766,-0.305146,Three
1715195821095429847,2.57785,-0.663787,0.0490412,-0.214613,-0.338444,Three
1715195821103458647,2.56876,-0.665156,0.049041,-0.18889,-0.366145,Three
1715195821111487447,2.57982,-0.67274,0.0484412,-0.216806,-0.342274,Three
