t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1713619299423850730,3.72006,-0.0653024,0.974931,-0.216162,3.83502,0.184199,0.22862,Two,0.977995,-0.0676585,0.197352,0.0754347,0.996632,-0.0321462,-0.194512,0.046326,0.979806
1713619299431056159,3.65673,-0.0682102,0.958838,-0.324216,3.77011,0.177015,0.224989,Two,0.977994,-0.06765,0.197363,0.075423,0.996634,-0.0321281,-0.194525,0.0463068,0.979804
1713619299439991916,3.70432,-0.0746628,0.972521,-0.336149,3.81978,0.173935,0.228827,Two,0.977989,-0.067701,0.197367,0.0754681,0.996632,-0.0320929,-0.194529,0.0462814,0.979804
1713619299447636676,3.726,-0.079551,0.978585,-0.359584,3.84252,0.170586,0.230283,Two,0.977986,-0.0677203,0.197377,0.0754842,0.996631,-0.032072,-0.19454,0.0462648,0.979803
1713619299456475094,3.68974,-0.0838639,0.969676,-0.433469,3.80558,0.163826,0.228383,Two,0.977985,-0.0677175,0.197384,0.0754819,0.996631,-0.0320735,-0.194547,0.0462663,0.979801
1713619299463547740,3.69578,-0.0886292,0.972031,0.384656,3.81228,0.1593,0.229404,Two,0.977993,-0.0676784,0.197355,0.0754447,0.996633,-0.0320936,-0.194518,0.0462767,0.979807
1713619299472500753,3.68845,-0.0934996,0.970957,0.430614,3.80522,0.153901,0.229701,Two,0.978001,-0.0676734,0.197316,0.0754387,0.996634,-0.0320986,-0.19448,0.0462777,0.979814
1713619299479614533,3.69336,-0.0966612,0.972375,-0.534667,3.81051,0.151064,0.230044,Two,0.978004,-0.0676719,0.197303,0.0754379,0.996633,-0.032106,-0.194466,0.0462839,0.979817
1713619299488758897,3.76139,-0.104355,0.991596,0.454399,3.88135,0.147999,0.235423,Two,0.978009,-0.0676943,0.197269,0.0754539,0.996633,-0.0320794,-0.194433,0.0462587,0.979824
1713619299496113913,3.76167,-0.107394,0.991836,-0.571692,3.88188,0.144963,0.235442,Two,0.978009,-0.0676874,0.197273,0.0754431,0.996635,-0.0320589,-0.194439,0.0462368,0.979824
1713619299505218016,3.75096,-0.112998,0.989761,0.523312,3.87137,0.138798,0.235288,Two,0.978008,-0.0677319,0.197262,0.0754925,0.99663,-0.0320824,-0.194424,0.0462686,0.979826
1713619299512736931,3.78162,-0.117588,0.998878,0.53863,3.90346,0.136178,0.238104,Two,0.978012,-0.0677168,0.197248,0.0754818,0.99663,-0.0321096,-0.194409,0.0462923,0.979828
1713619299521634233,3.74991,-0.121195,0.991093,0.585678,3.87115,0.130392,0.236488,Two,0.978014,-0.067705,0.197244,0.0754711,0.996631,-0.0321168,-0.194405,0.0462969,0.979828
1713619299567645207,3.7918,0.21673,0.973986,-0.547948,3.88581,0.471298,0.227464,Three,0.978017,-0.0678126,0.197188,0.0755746,0.996623,-0.0320996,-0.194346,0.0462964,0.97984
1713619299573997199,3.79103,0.212041,0.973269,-0.525032,3.8852,0.466836,0.226822,Three,0.978019,-0.0678777,0.197159,0.0756382,0.996619,-0.0320926,-0.194314,0.0462999,0.979846
1713619299581624309,3.75423,0.204516,0.963457,-0.509519,3.84777,0.45696,0.224063,Three,0.97802,-0.0679027,0.197147,0.0756638,0.996617,-0.0320966,-0.194301,0.046308,0.979848
1713619299589720784,3.72178,0.197043,0.955622,-0.489735,3.81498,0.447358,0.22235,Three,0.978019,-0.0679149,0.197144,0.075672,0.996617,-0.0320759,-0.194299,0.0462892,0.97985
1713619299598858871,3.71218,0.189939,0.952975,-0.46167,3.80556,0.439654,0.221183,Three,0.978013,-0.0679182,0.197173,0.0756776,0.996616,-0.03208,-0.194327,0.0462962,0.979844
1713619299606208242,3.74635,0.186298,0.961392,-0.409208,3.8409,0.438258,0.222585,Three,0.978013,-0.0678964,0.197182,0.0756566,0.996618,-0.0320841,-0.194336,0.0462968,0.979842
1713619299615317167,3.70241,0.177149,0.95056,-0.394542,3.79641,0.426195,0.22005,Three,0.978011,-0.0679041,0.197191,0.0756645,0.996617,-0.0320821,-0.194346,0.0462971,0.97984
1713619299622713825,3.68711,0.170763,0.946234,-0.369844,3.78101,0.418881,0.218548,Three,0.978012,-0.0679239,0.197178,0.0756853,0.996615,-0.0320883,-0.194331,0.0463063,0.979842
1713619299631896552,3.69224,0.163788,0.947825,-0.323192,3.78683,0.412177,0.218827,Three,0.978015,-0.0679015,0.197168,0.0756661,0.996616,-0.0321089,-0.194321,0.046322,0.979844
1713619299639311206,3.66537,0.156738,0.940572,-0.30551,3.75958,0.403462,0.216685,Three,0.978017,-0.067932,0.197152,0.0756957,0.996614,-0.0321057,-0.194303,0.0463235,0.979847
1713619299647919843,3.67769,0.150253,0.943535,-0.250166,3.77265,0.397807,0.21707,Three,0.978026,-0.0679272,0.197108,0.0756927,0.996614,-0.0321257,-0.194258,0.0463394,0.979855
1713619299655849025,3.65488,0.143137,0.937539,-0.237093,3.74964,0.389126,0.215372,Three,0.978031,-0.0679138,0.197088,0.0756796,0.996614,-0.0321336,-0.194238,0.0463432,0.979859
1713619299664806578,3.63424,0.134765,0.932818,-0.202019,3.72908,0.379527,0.214179,Three,0.978017,-0.0679545,0.197141,0.0757267,0.99661,-0.032149,-0.194289,0.0463712,0.979848
1713619299672160841,3.60608,0.127582,0.9256,-0.201233,3.70061,0.370565,0.212228,Three,0.978014,-0.0679811,0.197148,0.0757564,0.996608,-0.0321603,-0.194293,0.0463885,0.979846
1713619299681420504,3.60847,0.12002,0.926538,-0.139682,3.70365,0.363188,0.21218,Three,0.978005,-0.0679824,0.19719,0.075763,0.996607,-0.0321768,-0.194333,0.0464088,0.979837
1713619299688811434,3.58584,0.112764,0.921376,-0.121908,3.68098,0.354593,0.211116,Three,0.977998,-0.068031,0.197208,0.0758093,0.996604,-0.0321563,-0.194351,0.0463991,0.979834
1713619299697746448,3.55923,0.104262,0.914375,-0.0992103,3.65414,0.344377,0.209104,Three,0.978001,-0.0680457,0.197191,0.0758246,0.996602,-0.0321617,-0.194332,0.0464061,0.979837
