t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1.71201E+18,5.4561,-0.162473,-0.00764369,-0.186913,5.33627,0.127843,0.715576,Five,0.987513,-0.0532585,-0.148259,0.0531605,0.998575,-0.00462631,0.148294,-0.00331297,0.988938
1.71201E+18,5.4672,-0.167422,-0.007194,0.122365,5.34744,0.123477,0.717555,Five,0.987517,-0.0532576,-0.148235,0.0531583,0.998575,-0.00463474,0.148271,-0.00330305,0.988941
1.71201E+18,5.54783,-0.172974,-0.00833393,0.0305926,5.42756,0.122271,0.72828,Five,0.98752,-0.0532663,-0.148213,0.0531667,0.998575,-0.00463692,0.148249,-0.00330096,0.988945
1.71201E+18,5.48278,-0.174796,-0.00741346,-0.134308,5.36325,0.116975,0.719744,Five,0.987515,-0.0532609,-0.148249,0.0531642,0.998575,-0.00461744,0.148283,-0.00332172,0.988939
1.71201E+18,5.45719,-0.178021,-0.00717857,0.0234557,5.3381,0.11233,0.716266,Five,0.987514,-0.0532471,-0.148263,0.0531529,0.998576,-0.00460048,0.148296,-0.00333754,0.988937
1.71201E+18,5.41108,-0.180474,-0.00637718,-0.0925156,5.29258,0.107539,0.710259,Five,0.987512,-0.053266,-0.148268,0.0531736,0.998575,-0.00458969,0.148301,-0.00335158,0.988937
1.71201E+18,5.41086,-0.185005,-0.00648963,0.024633,5.29261,0.102948,0.710155,Five,0.987512,-0.0532562,-0.148273,0.0531634,0.998575,-0.00459184,0.148306,-0.00334819,0.988936
1.71201E+18,5.3755,-0.187604,-0.00589758,-0.0180739,5.25775,0.0984,0.705474,Five,0.987513,-0.053243,-0.148267,0.0531503,0.998576,-0.00459039,0.1483,-0.00334735,0.988937
1.71201E+18,5.40503,-0.191251,-0.00671335,-0.114607,5.28724,0.0962271,0.708977,Five,0.987516,-0.0532216,-0.148252,0.0531312,0.998577,-0.00457301,0.148285,-0.0033609,0.988939
1.71201E+18,5.37173,-0.194179,-0.00578341,0.00172735,5.25436,0.0916306,0.705015,Five,0.987514,-0.0532397,-0.148261,0.0531498,0.998576,-0.00457123,0.148293,-0.00336588,0.988938
1.71201E+18,5.37542,-0.197735,-0.00588931,-0.0472896,5.25818,0.0883936,0.705635,Five,0.987508,-0.0532641,-0.148291,0.0531716,0.998575,-0.00459102,0.148325,-0.00335122,0.988933
1.71201E+18,5.41958,-0.203282,-0.00654877,-0.0266714,5.30219,0.0851786,0.711536,Five,0.987509,-0.0532608,-0.148288,0.0531666,0.998575,-0.00460233,0.148322,-0.00333913,0.988933
1.71201E+18,5.41876,-0.207757,-0.00651022,-0.0232914,5.30163,0.0806647,0.711354,Five,0.987512,-0.0532639,-0.148267,0.0531663,0.998575,-0.0046245,0.148302,-0.00331605,0.988937
1.71201E+18,5.33215,-0.207784,-0.00449605,-0.0452719,5.21581,0.0760575,0.700496,Five,0.987512,-0.0532696,-0.148266,0.0531726,0.998575,-0.00462051,0.148301,-0.00332088,0.988937
1.71201E+18,5.33141,-0.212167,-0.00491725,-0.0331641,5.21539,0.0716165,0.699887,Five,0.987515,-0.0532625,-0.148248,0.0531675,0.998575,-0.00460609,0.148282,-0.00333339,0.98894
