1714329271944381222,3.27473,-1.07116,-0.600915,0.304765,-0.9217,Three
1714329271951296175,3.23782,-1.0495,-0.594179,0.276061,-0.885477,Three
1714329271958171015,3.27549,-1.05145,-0.60024,0.213313,-0.821875,Three
1714329271965773593,3.20592,-1.01804,-0.588135,0.200659,-0.798747,Three
1714329271972397440,3.24714,-1.0204,-0.594923,0.128741,-0.725765,Three
1714329271979265319,3.24455,-1.00801,-0.59448,0.0896493,-0.67979,Three
1714329271986148464,3.19331,-0.980655,-0.585624,0.0742451,-0.663179,Three
1714329271992748718,3.22493,-0.978503,-0.590564,0.0127707,-0.593777,Three
1714329271999305511,3.15895,-0.947226,-0.57912,0.037063,-0.613541,Three
1714329272006062493,3.19311,-0.944561,-0.584495,-0.035045,-0.532663,Three
1714329272012889014,3.17481,-0.927027,-0.58083,-0.0281579,-0.53977,Three
1714329272019624875,3.17803,-0.914844,-0.581195,-0.490366,-0.0720066,Three
1714329272026378660,3.19392,-0.906968,-0.584006,-0.112588,-0.434552,Three
1714329272033170015,3.18385,-0.890752,-0.581654,-0.160257,-0.384974,Three
1714329272040292239,3.18809,-0.878477,-0.581421,-0.118705,-0.419891,Three
1714329272047156959,3.23308,-0.876479,-0.588481,-0.39969,-0.129769,Three
1714329272053864399,3.22619,-0.861218,-0.586358,-0.417403,-0.108853,Three
1714329272059775164,3.25506,-0.857114,-0.59048,-0.349177,-0.171992,Three
1714329272065388133,3.23893,-0.841626,-0.586877,-0.456755,-0.0556787,Three
1714329272071171168,3.20144,-0.820471,-0.580011,-0.565315,0.0577244,Three
1714329272076928155,3.18936,-0.80631,-0.577259,-0.60075,0.0936819,Three
1714329272082654492,3.24448,-0.808811,-0.585508,-0.585237,0.0941459,Three
1714329272088364728,3.28256,-0.806895,-0.590769,-0.611631,0.120259,Three
1714329272094296379,3.23484,-0.783666,-0.581415,-0.678308,0.189978,Three
1714329272100242628,3.23571,-0.772589,-0.580865,-0.730724,0.245902,Three
1714329272106530188,3.23907,-0.761173,-0.579838,-0.772771,0.294179,Three
1714329272113458767,3.27851,-0.757535,-0.585213,-0.810108,0.336508,Three
1714329272120126006,3.29112,-0.748322,-0.586522,-0.856014,0.390262,Three
1714329272126955391,3.36681,-0.752687,-0.597564,-0.882917,0.421588,Three
1714329272133964265,3.35829,-0.73842,-0.594823,-0.949943,0.490062,Three
1714329272141739673,3.40615,-0.735478,-0.600679,-0.997099,0.54502,Three
1714329272148414215,3.28086,-1.05085,-0.600758,0.446179,-1.03307,Three
1714329272155157426,3.23851,-1.02176,-0.593691,0.404356,-0.982201,Three
1714329272162094516,3.24605,-1.00736,-0.595382,0.341491,-0.914595,Three
1714329272168870149,3.24255,-0.989558,-0.59507,0.279118,-0.845678,Three
1714329272175610641,2.75269,-0.824653,-0.506529,-0.999214,0.423454,Three
1714329272182643942,3.16229,-0.92965,-0.581113,0.203008,-0.754456,Three
1714329272189306623,3.16511,-0.912407,-0.581297,0.149366,-0.692578,Three
1714329272195178620,3.22315,-0.912761,-0.591572,0.0392033,-0.577054,Three
1714329272201731629,3.17897,-0.882248,-0.583363,0.0387178,-0.568198,Three
1714329272208144757,3.21299,-0.873104,-0.588339,-0.065579,-0.454806,Three
1714329272214888665,3.21202,-0.853059,-0.58786,-0.123489,-0.391311,Three
1714329272221390682,3.16903,-0.822855,-0.579544,-0.15942,-0.344704,Three
1714329272227956387,3.18835,-0.808712,-0.582003,-0.304472,-0.188812,Three
1714329272234746494,3.17794,-0.786452,-0.579271,-0.233038,-0.253623,Three
1714329272242020282,3.18917,-0.767196,-0.579583,-0.322839,-0.157294,Three
1714329272248794190,3.21039,-0.752366,-0.581794,-0.317162,-0.149645,Three
1714329272255749634,3.19188,-0.72781,-0.577161,-0.37542,-0.080025,Three
1714329272262784270,3.24238,-0.719318,-0.583962,-0.378209,-0.0661274,Three
1714329272268612620,3.18778,-0.689407,-0.5736,-0.494226,0.0480044,Three
1714329272274281345,3.19801,-0.675326,-0.57456,-0.544238,0.111132,Three
1714329272280150766,3.22515,-0.664216,-0.578324,-0.57305,0.145315,Three
1714329272286469970,3.26633,-0.654558,-0.58383,-0.607566,0.188652,Three
1714329272293315728,3.27517,-0.636964,-0.583281,-0.676085,0.265086,Three
1714329272300270322,3.31963,-0.626317,-0.589213,-0.714146,0.311862,Three
1714329272307277848,3.32097,-0.607868,-0.587358,-0.788175,0.389334,Three
1714329272314355216,3.32725,-0.590919,-0.586429,-0.855229,0.465794,Three
1714329272320902094,3.33111,-0.575406,-0.585139,-0.917916,0.534451,Three
1714329272327335402,3.38037,-0.56884,-0.591961,-0.967265,0.58903,Three
1714329272334023916,3.46972,-0.568587,-0.604139,-1.0054,0.633264,Three
1714329272340829924,3.30397,-0.880905,-0.593932,0.360811,-0.865074,Three
1714329272347551564,3.23832,-0.849568,-0.583912,0.331216,-0.827027,Three
1714329272354734805,3.24841,-0.836507,-0.585971,0.248853,-0.736623,Three
1714329272361792807,3.33587,-0.8429,-0.600474,0.116698,-0.601854,Three
1714329272367629194,3.26487,-0.811592,-0.588144,0.115224,-0.594844,Three
1714329272373725391,3.25271,-0.794547,-0.585826,0.0613144,-0.531453,Three
1714329272380496242,3.26959,-0.782642,-0.588288,-0.0101413,-0.452377,Three
1714329272387202672,3.20802,-0.751587,-0.577054,0.000164116,-0.450062,Three
1714329272394727720,3.21684,-0.735131,-0.5784,-0.0598142,-0.386785,Three
1714329272401463264,3.22774,-0.720946,-0.579758,-0.0675454,-0.375155,Three
1714329272408557756,3.27041,-0.712019,-0.586584,-0.20351,-0.226014,Three
1714329272415233080,3.25714,-0.692544,-0.583874,-0.106112,-0.318091,Three
1714329272422372972,3.199,-0.661882,-0.57352,-0.431839,0.0198497,Three
1714329272429631469,3.28442,-0.661049,-0.586676,-0.381623,-0.0195678,Three
1714329272437010454,3.37346,-0.659573,-0.600372,-0.353151,-0.0373655,Three
1714329272442679770,3.27908,-0.626953,-0.582858,-0.509362,0.120727,Three
1714329272448374063,3.36692,-0.629335,-0.596583,-0.496915,0.118092,Three
1714329272454138959,3.33139,-0.608565,-0.589263,-0.592219,0.219467,Three
1714329272460787369,3.31906,-0.590172,-0.586121,-0.682753,0.313309,Three
1714329272466372860,3.36483,-0.585287,-0.591765,-0.722939,0.362243,Three
1714329272472174746,3.40998,-0.57956,-0.597815,-0.768256,0.413477,Three
1714329272478022713,3.40968,-0.566402,-0.596185,-0.834385,0.479344,Three
1714329272483532224,3.3746,-0.548963,-0.588505,-0.907752,0.556496,Three
1714329272490096073,3.45748,-0.549146,-0.600497,-0.95365,0.614259,Three
1714329272497067977,3.26786,-0.849843,-0.590128,0.446908,-0.930933,Three
1714329272504707447,3.2405,-0.821255,-0.58533,0.37468,-0.850322,Three
1714329272511584069,3.24013,-0.800264,-0.585949,0.300592,-0.768955,Three
1714329272518190133,3.25799,-0.783856,-0.589742,0.211172,-0.673346,Three
1714329272524836808,3.21911,-0.753375,-0.58266,0.168224,-0.614964,Three
1714329272531687607,3.15434,-0.715695,-0.571552,0.135936,-0.56971,Three
1714329272538504514,3.16828,-0.696117,-0.573104,0.0632227,-0.486927,Three
1714329272545257414,3.19711,-0.678867,-0.57786,-0.0341778,-0.372845,Three
1714329272551952324,3.18883,-0.65331,-0.57627,-0.149598,-0.253044,Three
1714329272557374477,3.18535,-0.634486,-0.574364,-0.208473,-0.185689,Three
1714329272563039788,3.1749,-0.611702,-0.57221,-0.167328,-0.212127,Three
1714329272568746802,3.21215,-0.598318,-0.577224,-0.221951,-0.143582,Three
1714329272574478784,3.20254,-0.575828,-0.574082,-0.198268,-0.159294,Three
1714329272581760317,3.23805,-0.556498,-0.579729,-0.324154,-0.0233624,Three
1714329272588823913,3.23849,-0.531445,-0.578067,-0.359355,0.0238538,Three
1714329272595708515,3.26607,-0.512003,-0.580333,-0.45489,0.138149,Three
1714329272602530564,3.23518,-0.484135,-0.573303,-0.573914,0.26227,Three
1714329272609570665,2.80075,-0.399505,-0.494289,0.553158,-0.832089,Three
1714329272616371080,3.27806,-0.446037,-0.575785,-0.730463,0.44055,Three
1714329272623327931,3.34591,-0.433893,-0.58469,-0.784653,0.500017,Three
1714329272630043254,3.40231,-0.421557,-0.590808,-0.840953,0.568189,Three
1714329272636710019,3.44455,-0.407976,-0.595337,-0.917319,0.651059,Three
1714329272643416057,3.30342,-0.725155,-0.587863,0.479771,-0.888787,Three
1714329272649971729,3.30801,-0.710578,-0.589658,0.401302,-0.803805,Three
1714329272657079527,3.25401,-0.681559,-0.580899,0.342304,-0.739747,Three
1714329272664261763,3.28727,-0.669228,-0.586951,0.242878,-0.630809,Three
1714329272671069206,3.25803,-0.645097,-0.581958,0.176582,-0.558559,Three
1714329272677657920,3.21442,-0.618471,-0.574526,0.155545,-0.52618,Three
1714329272684449792,3.23922,-0.603235,-0.578191,-0.407258,0.0465201,Three
1714329272691758621,3.28593,-0.591491,-0.585569,-0.163228,-0.193371,Three
1714329272698787826,3.21208,-0.556907,-0.572506,-0.336836,-0.00156372,Three
