1714911795458510094,-1.30298,3.07201,0.0454907,1.45645,2.48948,Three
1714911795466010775,-1.30805,3.09855,0.0457457,1.49832,2.44475,Three
1714911795473664255,-1.27807,3.04231,0.0451178,1.50104,2.43801,Three
1714911795480940574,-1.2808,3.06294,0.0452328,1.5341,2.40158,Three
1714911795488959110,-1.26873,3.05016,0.045127,1.55403,2.37793,Three
1714911795496009073,-1.24833,3.01612,0.0453354,1.55525,2.37308,Three
1714911795503531214,-1.25565,3.04899,0.0457016,1.5967,2.32857,Three
1714911795510531041,-1.24439,3.03689,0.0455585,1.61821,2.30359,Three
1714911795517982899,-1.23283,3.02524,0.0457316,1.641,2.27631,Three
1714911795524681202,-1.22394,3.01676,0.045519,1.65247,2.26169,Three
1714911795533097663,-1.20379,2.98686,0.0456164,1.65699,2.25313,Three
1714911795541615292,-1.19248,2.9762,0.0451581,1.66221,2.2432,Three
1714911795549580307,-1.19578,3.00229,0.0454997,1.69989,2.20198,Three
1714911795557597316,-1.18615,2.9966,0.0457709,1.728,2.16925,Three
1714911795565679972,-1.18303,3.0064,0.0453261,1.76398,2.1285,Three
1714911795573659464,-1.17483,3.00522,0.0457691,1.78301,2.10508,Three
1714911795580910818,-1.16966,3.00785,0.0456498,1.81988,2.06458,Three
1714911795589047684,-1.15463,2.98988,0.0458835,1.84931,2.03104,Three
1714911795595793932,-1.14975,2.99227,0.045456,1.84825,2.02811,Three
1714911795603612336,-1.14482,2.99827,0.0453649,1.8609,2.0112,Three
1714911795610962824,-1.13529,2.99143,0.0455738,1.89635,1.97223,Three
1714911795618985524,-1.12926,2.99482,0.046078,1.90349,1.96074,Three
1714911795626032066,-1.13225,3.0209,0.0460298,1.93966,1.92054,Three
1714911795634427696,-1.11685,3.00074,0.0460707,1.91383,1.94127,Three
1714911795641750256,-1.11406,3.01225,0.0460213,1.94266,1.90828,Three
1714911795649344360,-1.10504,3.00589,0.0461105,1.88667,1.95972,Three
1714911795656918123,-1.10664,3.03027,0.0465733,1.93774,1.90488,Three
1714911795663989212,-1.09544,3.01715,0.0467698,1.97276,1.86557,Three
1714911795671721949,-1.0929,3.03085,0.0468804,2.00482,1.82904,Three
1714911795678793232,-1.09192,3.04574,0.0467775,2.00463,1.82555,Three
1714911795686900771,-1.08227,3.0402,0.0465782,2.05265,1.77304,Three
1714911795693821468,-1.08021,3.05225,0.0465509,2.05548,1.76653,Three
1714911795702131032,-1.07971,3.07161,0.0465514,2.06597,1.75171,Three
1714911795709694359,-1.06661,3.05498,0.046174,2.11361,1.69965,Three
1714911795717116995,-1.06361,3.06446,0.0462975,2.13588,1.67377,Three
1714911795725267169,-1.06774,3.09704,0.0464689,2.12778,1.67715,Three
1714911795733771623,-1.06399,3.10851,0.0466729,2.1459,1.65509,Three
1714911795741748009,-1.06366,3.12801,0.0472673,2.17085,1.62519,Three
1714911795749789941,-1.05943,3.13683,0.04729,2.19517,1.59665,Three
1714911795757716206,-1.05451,3.14267,0.047253,2.22713,1.56069,Three
1714911795765764386,-1.05208,3.15577,0.0471945,2.25563,1.5283,Three
1714911795772262046,-1.04736,3.15812,0.047659,2.2803,1.5012,Three
1714911795781714742,-1.03587,3.14812,0.0475242,2.325,1.45083,Three
1714911795788722655,-1.02713,3.13822,0.0476647,2.36001,1.41304,Three
1714911795796641607,-1.01359,3.12022,0.0475587,2.38927,1.37921,Three
1714911795805830605,-1.01653,3.14815,0.0477966,2.42039,1.34458,Three
1714911795813838324,-1.03297,3.21888,0.0480272,2.41333,1.34718,Three
1714911795820434819,-1.02235,3.20104,0.0481899,2.44821,1.31005,Three
1714911795828059181,-1.01604,3.19962,0.0479329,2.47379,1.28109,Three
1714911795835197808,-1.02345,3.23906,0.0483371,2.48558,1.26589,Three
1714911795843005681,-1.02275,3.25549,0.0484535,2.50791,1.24035,Three
1714911795850741451,-1.02563,3.28304,0.048127,2.52383,1.22087,Three
1714911795858105458,-1.01333,3.26066,0.0480606,2.56414,1.17732,Three
